Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Bismack Biyombo,C,20,CHA,NBA,2013,80,65,2186,156,346,156,346,0,0,74,142,194,388,582,35,28,143,82,195,386,0.451,45.1,10.3,0.103,0.451,,0.451,0.521,0.472,100,0,80.8,4.7,0,8.5,19.2,9.8,76.2,66.7,0.667,33.3,0,0,0,0,66.7,33.3,2,4.3,45.1,0,0,0,2,0.9,1.8,52.1,0.521,2.4,4.9,4.8,7.3,0.4,1,0.4,1.8,25.7,0.257,101.5,1.015,11.2,25.1,81.1,14.1,93.4,7661
DeJuan Blair,C,23,SAS,NBA,2013,61,16,851,142,271,142,270,0,1,44,70,66,164,230,45,37,10,49,112,328,0.524,52.4,18.7,0.187,0.526,0,0.524,0.629,0.543,99.6,0.4,86.6,9.8,0,10.4,13.4,17.7,76.8,78.9,0.789,21.1,0,0,0,0,78.9,21.1,2.3,4.4,52.4,0,0,0,2.3,0.7,1.1,62.9,0.629,1.1,2.7,5.4,3.8,0.7,0.8,0.6,0.2,20.5,0.205,108.3,1.083,8.1,21,81.4,14.7,103,8448
Steve Blake,PG,32,LAL,NBA,2013,45,13,1175,114,270,42,99,72,171,27,35,21,111,132,173,34,6,62,83,327,0.422,42.2,13.3,0.133,0.424,0.421,0.556,0.771,0.573,36.7,63.3,25.7,14.7,66.1,1.8,8.3,12.5,11,31,0.31,69,87.5,0.875,12.5,0.125,66.7,33.3,2.5,6,42.2,1.6,3.8,42.1,0.9,0.6,0.8,77.1,0.771,0.5,2.5,7.3,2.9,3.8,1.4,0.8,0.1,27,0.27,107.8,1.078,11.5,27.9,81,15,102.2,8381
Andray Blatche,C,26,BRK,NBA,2013,82,8,1555,346,676,343,654,3,22,148,216,161,256,417,85,86,54,123,163,843,0.512,51.2,26.3,0.263,0.524,0.136,0.514,0.685,0.547,96.7,3.3,81.4,16.4,1.1,8.4,17.6,20,65,46.1,0.461,53.9,66.7,0.667,33.3,0.333,46.2,53.8,4.2,8.2,51.2,0,0.3,13.6,4.2,1.8,2.6,68.5,0.685,2,3.1,10.3,5.1,1,1.5,1,0.7,30.9,0.309,108.2,1.082,12.8,23.9,79.8,14.7,96.9,7944
Eric Bledsoe,PG,23,LAC,NBA,2013,76,12,1553,253,568,222,490,31,78,106,134,78,147,225,233,109,55,137,112,643,0.445,44.5,22.5,0.225,0.453,0.397,0.473,0.791,0.513,86.3,13.7,69.1,13.4,14.5,22.6,16.5,28.5,55.7,33.3,0.333,66.7,80.6,0.806,19.4,0.194,39.1,60.9,3.3,7.5,44.5,0.4,1,39.7,2.9,1.4,1.8,79.1,0.791,1,1.9,8.5,3,3.1,1.8,1.4,0.7,28.8,0.288,110.6,1.106,11.4,23,80.6,14.6,101.1,8289
Keith Bogans,SG,32,BRK,NBA,2013,74,23,1408,108,284,24,39,84,245,11,17,16,104,120,76,28,4,49,108,311,0.38,38,11.3,0.113,0.615,0.343,0.528,0.647,0.533,13.7,86.3,15.4,3.9,81,11.6,3.5,19.3,11.6,54.2,0.542,45.8,98.8,0.988,1.2,0.012,88.9,11.1,1.5,3.8,38,1.1,3.3,34.3,0.3,0.1,0.2,64.7,0.647,0.2,1.4,4.2,1.6,1,0.7,0.4,0.1,30.9,0.309,108.2,1.082,12.8,23.9,79.8,14.7,96.9,7944
Andrew Bogut,C,28,GSW,NBA,2013,32,32,786,83,184,82,183,1,1,19,38,68,177,245,67,20,55,35,85,186,0.451,45.1,13.5,0.135,0.448,1,0.454,0.5,0.463,99.5,0.5,88.2,4.3,1.6,10.2,10.2,5.9,83.9,61,0.61,39,100,1,0,0,61.4,38.6,2.6,5.8,45.1,0,0,100,2.6,0.6,1.2,50,0.5,2.1,5.5,5.8,7.7,2.1,1.1,0.6,1.7,25.4,0.254,106.4,1.064,10.8,21.3,83.4,15.1,101.2,8296
Matt Bonner,C,32,SAS,NBA,2013,68,4,909,112,230,59,110,53,120,11,15,25,104,129,36,17,19,16,86,288,0.487,48.7,12.6,0.126,0.536,0.442,0.602,0.733,0.609,47.8,52.2,41,19.4,55.2,6.6,3.8,12.5,21.5,74.6,0.746,25.4,100,1,0,0,86.6,13.4,1.6,3.4,48.7,0.8,1.8,44.2,0.9,0.2,0.2,73.3,0.733,0.4,1.5,4.2,1.9,0.5,0.2,0.3,0.3,20.5,0.205,108.3,1.083,8.1,21,81.4,14.7,103,8448
Trevor Booker,PF,25,WAS,NBA,2013,48,14,887,108,220,108,215,0,5,40,72,98,141,239,40,32,16,31,95,256,0.491,49.1,14.5,0.145,0.502,0,0.491,0.556,0.509,97.7,2.3,84.4,14.1,0,11.3,15.6,19.1,70.3,57.4,0.574,42.6,0,0,0,0,57.4,42.6,2.3,4.6,49.1,0,0.1,0,2.3,0.8,1.5,55.6,0.556,2,2.9,5.3,5,0.8,0.6,0.7,0.3,24.6,0.246,100.2,1.002,10.8,21.3,81.6,15.1,93.2,7644
Carlos Boozer,PF,31,CHI,NBA,2013,79,79,2546,544,1140,544,1138,0,2,193,264,175,596,771,179,66,28,176,239,1281,0.477,47.7,25.8,0.258,0.478,0,0.477,0.731,0.51,99.8,0.2,84.9,30.1,0,5.4,15.1,14.4,54.8,65.8,0.658,34.2,0,0,0,0,65.8,34.2,6.9,14.4,47.7,0,0,0,6.9,2.4,3.3,73.1,0.731,2.2,7.5,16.2,9.8,2.3,2.2,0.8,0.4,29.4,0.294,103.5,1.035,12.5,21.2,81.7,14.3,93.2,7641
Chris Bosh,PF,28,MIA,NBA,2013,74,74,2454,485,907,464,833,21,74,241,302,131,370,501,123,66,101,128,168,1232,0.535,53.5,22.8,0.228,0.557,0.284,0.546,0.798,0.592,91.8,8.2,75.3,34.9,5.1,3.6,19.6,14.2,40.4,75.6,0.756,24.4,100,1,0,0,76.7,23.3,6.6,12.3,53.5,0.3,1,28.4,6.3,3.3,4.1,79.8,0.798,1.8,5,16.6,6.8,1.7,1.7,0.9,1.4,22.2,0.222,112.3,1.123,8.2,23,77.4,13.9,102.9,8436
Avery Bradley,SG,22,BOS,NBA,2013,50,50,1435,192,478,152,352,40,126,37,49,30,81,111,104,64,19,72,129,461,0.402,40.2,19,0.19,0.432,0.317,0.444,0.755,0.461,73.6,26.4,65.9,32.5,26,20.6,8,21,33.4,48.7,0.487,51.3,95,0.95,5,0.05,58.3,41.7,3.8,9.6,40.2,0.8,2.5,31.7,3,0.7,1,75.5,0.755,0.6,1.6,9.2,2.2,2.1,1.4,1.3,0.4,20.1,0.201,103.1,1.031,8.1,21,79.7,14.6,96.5,7818
Elton Brand,PF,33,DAL,NBA,2013,72,18,1527,226,478,226,477,0,1,66,93,130,300,430,70,50,90,57,192,518,0.473,47.3,17.2,0.172,0.474,0,0.473,0.71,0.499,99.8,0.2,87.3,34.7,0,5.4,12.7,9.3,52.5,71.7,0.717,28.3,0,0,0,0,71.7,28.3,3.1,6.6,47.3,0,0,0,3.1,0.9,1.3,71,0.71,1.8,4.2,7.2,6,1,0.8,0.7,1.3,21.8,0.218,105.9,1.059,9.4,20.4,84,14,101.1,8293
Corey Brewer,SF,26,DEN,NBA,2013,82,2,2003,375,883,284,576,91,307,149,216,55,180,235,124,118,23,102,154,990,0.425,42.5,23.3,0.233,0.493,0.296,0.476,0.69,0.506,65.2,34.8,57.4,12.1,27.6,31.6,15.1,24.9,45.3,75.4,0.754,24.6,95.6,0.956,4.4,0.044,80.3,19.7,4.6,10.8,42.5,1.1,3.7,29.6,3.5,1.8,2.6,69,0.69,0.7,2.2,12.1,2.9,1.5,1.2,1.4,0.3,31.4,0.314,110.4,1.104,13.3,26.2,85.2,15.3,106.1,8704
Ronnie Brewer,SF,27,TOT,NBA,2013,60,34,853,70,198,47,122,23,76,16,39,42,98,140,50,43,6,18,33,179,0.354,35.4,12.7,0.127,0.385,0.303,0.412,0.41,0.416,61.6,38.4,52.5,15.6,38.5,10.1,8.9,15.6,36.9,63.8,0.638,36.2,100,1,0,0,75.7,24.3,1.2,3.3,35.4,0.4,1.3,30.3,0.8,0.3,0.7,41,0.41,0.7,1.6,3,2.3,0.8,0.3,0.7,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Aaron Brooks,PG,28,TOT,NBA,2013,53,20,997,143,316,93,182,50,134,40,52,13,67,80,114,30,10,67,94,376,0.453,45.3,18.1,0.181,0.511,0.373,0.532,0.769,0.555,57.6,42.4,49.5,16.5,39.9,9.8,10.6,13,33,21.5,0.215,78.5,64,0.64,36,0.36,36.4,63.6,2.7,6,45.3,0.9,2.5,37.3,1.8,0.8,1,76.9,0.769,0.2,1.3,7.1,1.5,2.2,1.3,0.6,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
MarShon Brooks,SG,24,BRK,NBA,2013,73,2,912,155,335,140,280,15,55,69,94,32,72,104,76,34,16,69,93,394,0.463,46.3,22.4,0.224,0.5,0.273,0.485,0.734,0.523,83.6,16.4,71.1,12.2,11.4,18.3,17.5,23.9,58.9,35,0.35,65,86.7,0.867,13.3,0.133,40,60,2.1,4.6,46.3,0.2,0.8,27.3,1.9,0.9,1.3,73.4,0.734,0.4,1,5.4,1.4,1,0.9,0.5,0.2,30.9,0.309,108.2,1.082,12.8,23.9,79.8,14.7,96.9,7944
Kwame Brown,C,30,PHI,NBA,2013,22,11,269,17,37,17,37,0,0,7,19,23,51,74,9,6,10,8,37,41,0.459,45.9,9.4,0.094,0.459,,0.459,0.368,0.452,100,0,82.9,4.9,0,0,17.1,12.2,78,58.8,0.588,41.2,0,0,0,0,58.8,41.2,0.8,1.7,45.9,0,0,0,0.8,0.3,0.9,36.8,0.368,1,2.3,1.9,3.4,0.4,0.4,0.3,0.5,24.9,0.249,102,1.02,10.9,16.8,84.1,13,93.2,7640
Shannon Brown,PG,27,PHO,NBA,2013,59,22,1402,240,571,201,430,39,141,98,125,44,105,149,108,59,15,74,92,617,0.42,42,22.5,0.225,0.467,0.277,0.454,0.784,0.493,75.3,24.7,65.2,23,19,18.5,15.9,17.7,42.1,44.3,0.443,55.7,71.8,0.718,28.2,0.282,48.8,51.3,4.1,9.7,42,0.7,2.4,27.7,3.4,1.7,2.1,78.4,0.784,0.7,1.8,10.5,2.5,1.8,1.3,1,0.3,27,0.27,101.2,1.012,11.7,19.7,84.4,15.6,95.2,7805
Kobe Bryant,SF,34,LAL,NBA,2013,78,78,3013,738,1595,606,1188,132,407,525,626,66,367,433,469,106,25,287,173,2133,0.463,46.3,31.7,0.317,0.51,0.324,0.504,0.839,0.57,74.5,25.5,56.8,21.5,18.6,12.1,24.6,15.9,35.3,26.9,0.269,73.1,62.1,0.621,37.9,0.379,33.2,66.8,9.5,20.4,46.3,1.7,5.2,32.4,7.8,6.7,8,83.9,0.839,0.8,4.7,27.3,5.6,6,3.7,1.4,0.3,27,0.27,107.8,1.078,11.5,27.9,81,15,102.2,8381
Chase Budinger,SF,24,MIN,NBA,2013,23,1,508,79,191,53,110,26,81,32,42,15,56,71,25,14,7,23,29,216,0.414,41.4,20.7,0.207,0.482,0.321,0.482,0.762,0.516,57.6,42.4,49.1,14.8,36.1,16.2,14.8,20.8,34.3,71.7,0.717,28.3,100,1,0,0,81,19,3.4,8.3,41.4,1.1,3.5,32.1,2.3,1.4,1.8,76.2,0.762,0.7,2.4,9.4,3.1,1.1,1,0.6,0.3,27.4,0.274,102.9,1.029,11.9,24.9,81.7,14.8,95.7,7851
Alec Burks,SG,21,UTA,NBA,2013,64,0,1137,163,388,130,296,33,92,92,129,37,108,145,92,35,13,74,114,451,0.42,42,20,0.2,0.439,0.359,0.463,0.713,0.507,76.3,23.7,57.6,19.5,22,22,20.4,22.6,38.1,42.3,0.423,57.7,84.8,0.848,15.2,0.152,50.9,49.1,2.5,6.1,42,0.5,1.4,35.9,2,1.4,2,71.3,0.713,0.6,1.7,7,2.3,1.4,1.2,0.5,0.2,28.8,0.288,106.7,1.067,12.1,23,81.8,14.8,98,8038
Caron Butler,SF,32,LAC,NBA,2013,78,78,1879,305,720,177,390,128,330,75,90,41,182,223,78,51,11,72,139,813,0.424,42.4,20.2,0.202,0.454,0.388,0.513,0.833,0.535,54.2,45.8,43.5,24.1,47.2,10.6,9.2,12.8,19.4,71.8,0.718,28.2,97.7,0.977,2.3,0.023,82.6,17.4,3.9,9.2,42.4,1.6,4.2,38.8,2.3,1,1.2,83.3,0.833,0.5,2.3,10.4,2.9,1,0.9,0.7,0.1,28.8,0.288,110.6,1.106,11.4,23,80.6,14.6,101.1,8289
Jimmy Butler,SF,23,CHI,NBA,2013,82,20,2134,239,512,199,407,40,105,187,233,136,192,328,115,78,31,62,97,705,0.467,46.7,14.7,0.147,0.489,0.381,0.506,0.803,0.574,79.5,20.5,56.5,14.8,17,14.9,26.5,20.4,41.7,63.8,0.638,36.2,97.5,0.975,2.5,0.025,69.5,30.5,2.9,6.2,46.7,0.5,1.3,38.1,2.4,2.3,2.8,80.3,0.803,1.7,2.3,8.6,4,1.4,0.8,1,0.4,29.4,0.294,103.5,1.035,12.5,21.2,81.7,14.3,93.2,7641
Will Bynum,PG,30,DET,NBA,2013,65,0,1219,253,540,229,464,24,76,106,131,28,69,97,231,45,5,125,128,636,0.469,46.9,26.7,0.267,0.494,0.316,0.491,0.809,0.532,85.9,14.1,72,17.6,11.3,19.5,16.7,16,54.4,18.8,0.188,81.2,75,0.75,25,0.25,24.1,75.9,3.9,8.3,46.9,0.4,1.2,31.6,3.5,1.6,2,80.9,0.809,0.4,1.1,9.8,1.5,3.6,1.9,0.7,0.1,28.3,0.283,103.8,1.038,12.1,22.8,81,15.1,94.9,7778
Jose Calderon,PG,31,TOT,NBA,2013,73,58,2160,312,635,182,353,130,282,72,80,20,156,176,518,58,8,126,99,826,0.491,49.1,17.1,0.171,0.516,0.461,0.594,0.9,0.616,55.6,44.4,44.1,31,47.2,5.8,8.7,12.8,13.1,34.6,0.346,65.4,88.5,0.885,11.5,0.115,57.1,42.9,4.3,8.7,49.1,1.8,3.9,46.1,2.5,1,1.1,90,0.9,0.3,2.1,11.3,2.4,7.1,1.7,0.8,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Marcus Camby,C,38,NYK,NBA,2013,24,4,250,17,53,17,53,0,0,8,19,24,56,80,14,7,14,15,28,42,0.321,32.1,14.7,0.147,0.321,,0.321,0.421,0.342,100,0,81,9.5,0,0,19,14.3,71.4,70.6,0.706,29.4,0,0,0,0,70.6,29.4,0.7,2.2,32.1,0,0,0,0.7,0.3,0.8,42.1,0.421,1,2.3,1.8,3.3,0.6,0.6,0.3,0.6,25.6,0.256,111.1,1.111,10.9,21.1,81.6,12,100,8196
DeMarre Carroll,SF,26,UTA,NBA,2013,66,12,1111,149,324,129,254,20,70,75,98,87,101,188,61,58,24,34,119,393,0.46,46,16.1,0.161,0.508,0.286,0.491,0.765,0.535,78.4,21.6,65.6,23.9,15.3,25.4,19.1,26.7,41.7,67.4,0.674,32.6,95,0.95,5,0.05,71.1,28.9,2.3,4.9,46,0.3,1.1,28.6,2,1.1,1.5,76.5,0.765,1.3,1.5,6,2.8,0.9,0.5,0.9,0.4,28.8,0.288,106.7,1.067,12.1,23,81.8,14.8,98,8038
Matt Carroll,SG,32,CHA,NBA,2013,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.7,0.257,101.5,1.015,11.2,25.1,81.1,14.1,93.4,7661
Vince Carter,SG,36,DAL,NBA,2013,81,3,2093,372,855,210,456,162,399,182,223,58,276,334,194,74,44,106,226,1088,0.435,43.5,22.8,0.228,0.461,0.406,0.53,0.816,0.571,53.3,46.7,38.6,14,44.7,9.2,16.7,13.6,24.6,25.7,0.257,74.3,77.2,0.772,22.8,0.228,48.1,51.9,4.6,10.6,43.5,2,4.9,40.6,2.6,2.2,2.8,81.6,0.816,0.7,3.4,13.4,4.1,2.4,1.3,0.9,0.5,21.8,0.218,105.9,1.059,9.4,20.4,84,14,101.1,8293
Omri Casspi,SF,24,CLE,NBA,2013,43,1,503,63,160,38,84,25,76,22,41,20,94,114,28,25,12,22,45,173,0.394,39.4,17.9,0.179,0.452,0.329,0.472,0.537,0.486,52.5,47.5,43.9,15,43.4,16.2,12.7,12.1,28.9,65.8,0.658,34.2,96,0.96,4,0.04,77.8,22.2,1.5,3.7,39.4,0.6,1.8,32.9,0.9,0.5,1,53.7,0.537,0.5,2.2,4,2.7,0.7,0.5,0.6,0.3,28.1,0.281,104.3,1.043,12.2,22.3,84.2,14,96.5,7913
Mario Chalmers,PG,26,MIA,NBA,2013,77,77,2068,227,529,104,228,123,301,89,112,19,152,171,273,118,12,119,196,666,0.429,42.9,16,0.16,0.456,0.409,0.545,0.795,0.576,43.1,56.9,31.2,5.4,55.4,9.8,13.4,18,25.8,37.5,0.375,62.5,82.9,0.829,17.1,0.171,62.1,37.9,2.9,6.9,42.9,1.6,3.9,40.9,1.4,1.2,1.5,79.5,0.795,0.2,2,8.6,2.2,3.5,1.5,1.5,0.2,22.2,0.222,112.3,1.123,8.2,23,77.4,13.9,102.9,8436
Tyson Chandler,C,30,NYK,NBA,2013,66,66,2164,255,400,255,400,0,0,179,258,269,434,703,62,42,75,87,188,689,0.638,63.8,12.8,0.128,0.638,,0.638,0.694,0.671,100,0,74,2,0,8.6,26,16.4,72,74.1,0.741,25.9,0,0,0,0,74.1,25.9,3.9,6.1,63.8,0,0,0,3.9,2.7,3.9,69.4,0.694,4.1,6.6,10.4,10.7,0.9,1.3,0.6,1.1,25.6,0.256,111.1,1.111,10.9,21.1,81.6,12,100,8196
Wilson Chandler,SF,25,DEN,NBA,2013,43,8,1079,210,455,158,329,52,126,88,111,45,173,218,58,45,12,60,119,560,0.462,46.2,22.8,0.228,0.48,0.413,0.519,0.793,0.556,72.3,27.7,56.4,8.2,27.9,15,15.7,16.4,48.2,54.4,0.544,45.6,98.1,0.981,1.9,0.019,65.2,34.8,4.9,10.6,46.2,1.2,2.9,41.3,3.7,2,2.6,79.3,0.793,1,4,13,5.1,1.3,1.4,1,0.3,31.4,0.314,110.4,1.104,13.3,26.2,85.2,15.3,106.1,8704
Josh Childress,SF,29,BRK,NBA,2013,14,0,100,6,21,5,18,1,3,1,2,6,9,15,5,2,2,0,3,14,0.286,28.6,9.6,0.096,0.278,0.333,0.31,0.5,0.32,85.7,14.3,71.4,0,21.4,35.7,7.1,7.1,71.4,60,0.6,40,100,1,0,0,66.7,33.3,0.4,1.5,28.6,0.1,0.2,33.3,0.4,0.1,0.1,50,0.5,0.4,0.6,1,1.1,0.4,0,0.1,0.1,30.9,0.309,108.2,1.082,12.8,23.9,79.8,14.7,96.9,7944
Earl Clark,SF,25,LAL,NBA,2013,59,36,1363,170,386,135,282,35,104,53,76,82,243,325,65,36,44,62,102,428,0.44,44,15.9,0.159,0.479,0.337,0.486,0.697,0.51,73.1,26.9,63.1,22.9,24.5,11.9,12.4,17.1,40.2,75.6,0.756,24.4,100,1,0,0,80.6,19.4,2.9,6.5,44,0.6,1.8,33.7,2.3,0.9,1.3,69.7,0.697,1.4,4.1,7.3,5.5,1.1,1.1,0.6,0.7,27,0.27,107.8,1.078,11.5,27.9,81,15,102.2,8381
Victor Claver,PF,24,POR,NBA,2013,49,16,812,74,189,49,102,25,87,14,30,31,88,119,43,26,12,43,75,187,0.392,39.2,13.9,0.139,0.48,0.287,0.458,0.467,0.462,54,46,52.4,9.6,40.1,12.8,7.5,11.2,42.8,71.4,0.714,28.6,100,1,0,0,81.1,18.9,1.5,3.9,39.2,0.5,1.8,28.7,1,0.3,0.6,46.7,0.467,0.6,1.8,3.8,2.4,0.9,0.9,0.5,0.2,25.3,0.253,105.8,1.058,10.7,20.5,81.9,14.7,97.5,7995
Norris Cole,PG,24,MIA,NBA,2013,80,4,1590,179,425,144,327,35,98,52,80,18,112,130,164,57,7,104,155,445,0.421,42.1,17.3,0.173,0.44,0.357,0.462,0.65,0.483,76.9,23.1,64.7,22,23.6,20,11.7,21.1,42.7,36.8,0.368,63.2,85.7,0.857,14.3,0.143,46.4,53.6,2.2,5.3,42.1,0.4,1.2,35.7,1.8,0.7,1,65,0.65,0.2,1.4,5.6,1.6,2.1,1.3,0.7,0.1,22.2,0.222,112.3,1.123,8.2,23,77.4,13.9,102.9,8436
Jason Collins,C,34,TOT,NBA,2013,38,9,384,9,29,9,29,0,0,23,32,22,38,60,8,12,10,18,85,41,0.31,31,7.4,0.074,0.31,,0.31,0.719,0.476,100,0,43.9,9.8,0,4.9,56.1,19.5,34.1,77.8,0.778,22.2,0,0,0,0,77.8,22.2,0.2,0.8,31,0,0,0,0.2,0.6,0.8,71.9,0.719,0.6,1,1.1,1.6,0.2,0.5,0.3,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Darren Collison,PG,25,DAL,NBA,2013,81,47,2372,341,724,293,588,48,136,242,275,31,188,219,415,100,8,173,139,972,0.471,47.1,19.4,0.194,0.498,0.353,0.504,0.88,0.575,81.2,18.8,60.3,19.8,14.8,33.3,24.9,22.8,40.5,30.4,0.304,69.6,81.3,0.813,18.8,0.188,37.5,62.5,4.2,8.9,47.1,0.6,1.7,35.3,3.6,3,3.4,88,0.88,0.4,2.3,12,2.7,5.1,2.1,1.2,0.1,21.8,0.218,105.9,1.059,9.4,20.4,84,14,101.1,8293
Nick Collison,PF,32,OKC,NBA,2013,81,2,1583,176,296,176,292,0,4,60,78,123,210,333,121,51,30,69,197,412,0.595,59.5,11.4,0.114,0.603,0,0.595,0.769,0.624,98.6,1.4,85.4,17,0,3.9,14.6,13.6,68.4,79,0.79,21,0,0,0,0,79,21,2.2,3.7,59.5,0,0,0,2.2,0.7,1,76.9,0.769,1.5,2.6,5.1,4.1,1.5,0.9,0.6,0.4,26.7,0.267,112.4,1.124,10.4,26.8,79.3,15.3,105.7,8669
Mike Conley,PG,25,MEM,NBA,2013,80,80,2757,414,940,308,647,106,293,234,282,43,182,225,487,174,24,189,171,1168,0.44,44,20.9,0.209,0.476,0.362,0.497,0.83,0.549,68.8,31.2,52.7,12.5,27.2,18.2,20,22.9,40.2,29.5,0.295,70.5,80.2,0.802,19.8,0.198,42.5,57.5,5.2,11.8,44,1.3,3.7,36.2,3.9,2.9,3.5,83,0.83,0.5,2.3,14.6,2.8,6.1,2.4,2.2,0.3,31,0.31,104.9,1.049,12.9,21.3,81.5,14,93.4,7659
Will Conroy,PG,30,MIN,NBA,2013,4,0,20,0,9,0,6,0,3,1,2,1,0,1,0,0,0,0,1,1,0,0,21.3,0.213,0,0,0,0.5,0.051,66.7,33.3,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0.8,0,0,0.3,0.5,50,0.5,0.3,0,0.3,0.3,0,0,0,0,27.4,0.274,102.9,1.029,11.9,24.9,81.7,14.8,95.7,7851
Daequan Cook,SG,25,TOT,NBA,2013,49,1,441,51,167,25,76,26,91,9,12,7,54,61,19,8,7,15,26,137,0.305,30.5,18.8,0.188,0.329,0.286,0.383,0.75,0.398,45.5,54.5,36.5,20.4,56.9,12.4,6.6,16.1,16.1,64,0.64,36,76.9,0.769,23.1,0.231,70.6,29.4,1,3.4,30.5,0.5,1.9,28.6,0.5,0.2,0.2,75,0.75,0.1,1.1,2.8,1.2,0.4,0.3,0.2,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Chris Copeland,SF,28,NYK,NBA,2013,56,13,862,182,380,123,240,59,140,63,83,34,85,119,27,16,12,50,104,486,0.479,47.9,25.6,0.256,0.513,0.421,0.557,0.759,0.583,63.2,36.8,50.6,9.1,36.4,4.5,13,20.4,41.6,53.7,0.537,46.3,91.5,0.915,8.5,0.085,65.9,34.1,3.3,6.8,47.9,1.1,2.5,42.1,2.2,1.1,1.5,75.9,0.759,0.6,1.5,8.7,2.1,0.5,0.9,0.3,0.2,25.6,0.256,111.1,1.111,10.9,21.1,81.6,12,100,8196
DeMarcus Cousins,PF,22,SAC,NBA,2013,75,74,2289,482,1036,478,1014,4,22,312,423,222,524,746,199,108,55,225,269,1280,0.465,46.5,28.1,0.281,0.471,0.182,0.467,0.738,0.524,97.9,2.1,74.7,16.7,0.9,11.9,24.4,15.2,58,48.5,0.485,51.5,100,1,0,0,49,51,6.4,13.8,46.5,0.1,0.3,18.2,6.4,4.2,5.6,73.8,0.738,3,7,17.1,9.9,2.7,3,1.4,0.7,26.6,0.266,106.2,1.062,11.5,22.8,84.2,14.6,100.2,8219
Jamal Crawford,SG,32,LAC,NBA,2013,76,0,2230,445,1016,296,620,149,396,216,248,22,106,128,193,79,13,146,71,1255,0.438,43.8,25.7,0.257,0.477,0.376,0.511,0.871,0.558,61,39,47.2,22,35.6,14.3,17.2,17.7,25.2,39.9,0.399,60.1,89.9,0.899,10.1,0.101,56.6,43.4,5.9,13.4,43.8,2,5.2,37.6,3.9,2.8,3.3,87.1,0.871,0.3,1.4,16.5,1.7,2.5,1.9,1,0.2,28.8,0.288,110.6,1.106,11.4,23,80.6,14.6,101.1,8289
Jordan Crawford,SG,24,TOT,NBA,2013,70,14,1709,301,725,218,479,83,246,129,159,44,165,209,225,39,7,141,106,814,0.415,41.5,25.2,0.252,0.455,0.337,0.472,0.811,0.512,66.1,33.9,53.6,24.1,30.6,18.3,15.8,16.5,29.5,23.9,0.239,76.1,80.7,0.807,19.3,0.193,39.5,60.5,4.3,10.4,41.5,1.2,3.5,33.7,3.1,1.8,2.3,81.1,0.811,0.6,2.4,11.6,3,3.2,2,0.6,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
