Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Patrick Beverley,PG,27,HOU,NBA,2016,71,63,2041,258,594,134,284,124,310,60,88,73,177,250,239,94,26,91,234,700,0.434,43.4,15.5,0.155,0.472,0.4,0.539,0.682,0.553,47.8,52.2,38.3,7.4,53.1,16.9,8.6,30.9,30.9,35.1,0.351,64.9,83.9,0.839,16.1,0.161,58.5,41.5,3.6,8.4,43.4,1.7,4.4,40,1.9,0.8,1.2,68.2,0.682,1,2.5,9.9,3.5,3.4,1.3,1.3,0.4,25.7,0.257,108.3,1.083,11.3,29.4,83.5,15.9,106.5,8737
Bismack Biyombo,C,23,TOR,NBA,2016,82,22,1808,156,288,156,287,0,1,142,226,182,473,655,29,19,133,71,225,454,0.542,54.2,11.7,0.117,0.544,0,0.542,0.628,0.586,99.7,0.3,68.7,6.6,0,4.4,31.3,62.1,62.1,73.7,0.737,26.3,0,0,0,0,73.7,26.3,1.9,3.5,54.2,0,0,0,1.9,1.7,2.8,62.8,0.628,2.2,5.8,5.5,8,0.4,0.9,0.2,1.6,24.6,0.246,110,1.1,10.2,26.7,81.3,13.1,102.7,8422
Nemanja Bjelica,PF,27,MIN,NBA,2016,60,0,1075,110,235,62,110,48,125,40,55,49,161,210,83,26,21,47,154,308,0.468,46.8,12.7,0.127,0.564,0.384,0.57,0.727,0.594,46.8,53.2,40.3,2.6,46.8,8.1,13,37.7,37.7,67.7,0.677,32.3,89.6,0.896,10.4,0.104,77.3,22.7,1.8,3.9,46.8,0.8,2.1,38.4,1,0.7,0.9,72.7,0.727,0.8,2.7,5.1,3.5,1.4,0.8,0.4,0.4,24.3,0.243,106.5,1.065,10,27,81.3,15,102.4,8398
Tarik Black,C,24,LAL,NBA,2016,39,0,496,57,104,57,104,0,0,19,45,44,113,157,16,14,18,22,78,133,0.548,54.8,13,0.13,0.548,,0.548,0.422,0.537,100,0,85.7,1.5,0,4.5,14.3,84.2,84.2,73.7,0.737,26.3,0,0,0,0,73.7,26.3,1.5,2.7,54.8,0,0,0,1.5,0.5,1.2,42.2,0.422,1.1,2.9,3.4,4,0.4,0.6,0.4,0.5,23.1,0.231,101.6,1.016,10.7,24.7,84.8,13.7,97.3,7982
DeJuan Blair,C,26,WAS,NBA,2016,29,0,218,28,68,28,67,0,1,5,13,20,37,57,11,8,2,15,53,61,0.412,41.2,17.2,0.172,0.418,0,0.412,0.385,0.414,98.5,1.5,91.8,23,0,16.4,8.2,68.9,68.9,82.1,0.821,17.9,0,0,0,0,82.1,17.9,1,2.3,41.2,0,0,0,1,0.2,0.4,38.5,0.385,0.7,1.3,2.1,2,0.4,0.5,0.3,0.1,20.6,0.206,105.3,1.053,9.1,22.5,85.8,14.5,104.1,8534
Steve Blake,PG,35,DET,NBA,2016,58,2,986,93,240,41,89,52,151,16,20,9,80,89,200,24,5,81,70,254,0.388,38.8,14.8,0.148,0.461,0.344,0.496,0.8,0.51,37.1,62.9,32.3,15.7,61.4,5.5,6.3,16.5,16.5,19.5,0.195,80.5,71.2,0.712,28.8,0.288,48.4,51.6,1.6,4.1,38.8,0.9,2.6,34.4,0.7,0.3,0.3,80,0.8,0.2,1.4,4.4,1.5,3.4,1.4,0.4,0.1,27,0.27,106.1,1.061,12.5,25.5,86.4,13.5,102,8361
Eric Bledsoe,PG,26,PHO,NBA,2016,31,31,1059,223,492,175,363,48,129,138,172,18,107,125,190,63,19,110,75,632,0.453,45.3,27.3,0.273,0.482,0.372,0.502,0.802,0.557,73.8,26.2,55.4,18,22.8,19.5,21.8,37.3,37.3,14.3,0.143,85.7,47.9,0.479,52.1,0.521,21.5,78.5,7.2,15.9,45.3,1.5,4.2,37.2,5.6,4.5,5.5,80.2,0.802,0.6,3.5,20.4,4,6.1,3.5,2,0.6,25.4,0.254,102.2,1.022,11.5,23.2,85.6,17.2,100.9,8271
Bojan Bogdanovic,SG,26,BRK,NBA,2016,79,39,2115,324,749,195,411,129,338,110,132,36,219,255,99,29,5,115,119,887,0.433,43.3,19.4,0.194,0.474,0.382,0.519,0.833,0.55,54.9,45.1,44,9.9,43.6,18.4,12.4,34,34,59,0.59,41,90.7,0.907,9.3,0.093,71.6,28.4,4.1,9.5,43.3,1.6,4.3,38.2,2.5,1.4,1.7,83.3,0.833,0.5,2.8,11.2,3.2,1.3,1.5,0.4,0.1,24.1,0.241,103.2,1.032,10.5,20.7,84.4,14.8,98.6,8089
Andrew Bogut,C,31,GSW,NBA,2016,70,66,1451,175,279,174,278,1,1,24,50,121,371,492,162,33,114,83,221,375,0.627,62.7,11.6,0.116,0.626,1,0.629,0.48,0.623,99.6,0.4,92.8,1.6,0.8,7.7,6.4,91.2,91.2,76.4,0.764,23.6,0,0,100,1,76,24,2.5,4,62.7,0,0,100,2.5,0.3,0.7,48,0.48,1.7,5.3,5.4,7,2.3,1.2,0.5,1.6,23.5,0.235,114.5,1.145,10,21.8,87.3,15.2,114.9,9421
Matt Bonner,C,35,SAS,NBA,2016,30,2,206,29,57,14,23,15,34,3,4,3,24,27,9,6,1,3,16,76,0.509,50.9,14.6,0.146,0.609,0.441,0.64,0.75,0.647,40.4,59.6,36.8,18.4,59.2,2.6,3.9,18.4,18.4,71.4,0.714,28.6,100,1,0,0,86.2,13.8,1,1.9,50.9,0.5,1.1,44.1,0.5,0.1,0.1,75,0.75,0.1,0.8,2.5,0.9,0.3,0.1,0.2,0,23,0.23,110.3,1.103,9.4,20.4,82.9,13.1,103.5,8490
Devin Booker,SG,19,PHO,NBA,2016,76,51,2108,367,867,268,578,99,289,215,256,27,160,187,200,44,20,160,225,1048,0.423,42.3,23.1,0.231,0.464,0.343,0.48,0.84,0.535,66.7,33.3,51.1,19.7,28.3,21,20.5,31.5,31.5,45.5,0.455,54.5,78.8,0.788,21.2,0.212,54.5,45.5,4.8,11.4,42.3,1.3,3.8,34.3,3.5,2.8,3.4,84,0.84,0.4,2.1,13.8,2.5,2.6,2.1,0.6,0.3,25.4,0.254,102.2,1.022,11.5,23.2,85.6,17.2,100.9,8271
Trevor Booker,PF,28,UTA,NBA,2016,79,2,1632,190,388,178,347,12,41,71,106,166,286,452,84,59,41,81,169,463,0.49,49,14.4,0.144,0.513,0.293,0.505,0.67,0.533,89.4,10.6,76.9,3.9,7.8,13,15.3,73,73,59.6,0.596,40.4,100,1,0,0,62.1,37.9,2.4,4.9,49,0.2,0.5,29.3,2.3,0.9,1.3,67,0.67,2.1,3.6,5.9,5.7,1.1,1,0.7,0.5,25.9,0.259,105.9,1.059,10.7,23,80.4,14.9,97.7,8010
Chris Bosh,PF,31,MIA,NBA,2016,53,53,1778,358,767,277,545,81,222,213,268,48,342,390,128,36,34,78,101,1010,0.467,46.7,25.3,0.253,0.508,0.365,0.52,0.795,0.571,71.1,28.9,54.9,25.5,24.1,3.2,21.1,29.3,29.3,60.6,0.606,39.4,97.5,0.975,2.5,0.025,69,31,6.8,14.5,46.7,1.5,4.2,36.5,5.2,4,5.1,79.5,0.795,0.9,6.5,19.1,7.4,2.4,1.5,0.7,0.6,23.8,0.238,106.1,1.061,9.8,23,81.7,14.1,100,8204
Avery Bradley,SG,25,BOS,NBA,2016,76,72,2536,456,1019,309,612,147,407,96,123,48,172,220,158,117,19,109,164,1155,0.447,44.7,20,0.2,0.505,0.361,0.52,0.78,0.538,60.1,39.9,53.5,22.9,38.2,22.3,8.3,30.6,30.6,64.7,0.647,35.3,91.2,0.912,8.8,0.088,73.2,26.8,6,13.4,44.7,1.9,5.4,36.1,4.1,1.3,1.6,78,0.78,0.6,2.3,15.2,2.9,2.1,1.4,1.5,0.3,25.1,0.251,106.8,1.068,11.6,23.5,89.2,13.7,105.7,8669
Elton Brand,PF,36,PHI,NBA,2016,17,1,225,31,72,31,71,0,1,8,9,9,54,63,18,9,8,11,32,70,0.431,43.1,17.4,0.174,0.437,0,0.431,0.889,0.461,98.6,1.4,88.6,37.1,0,7.1,11.4,51.4,51.4,83.9,0.839,16.1,0,0,0,0,83.9,16.1,1.8,4.2,43.1,0,0.1,0,1.8,0.5,0.5,88.9,0.889,0.5,3.2,4.1,3.7,1.1,0.6,0.5,0.5,20.6,0.206,98.8,0.988,9.5,22.6,84,16.4,97.4,7988
Corey Brewer,SF,29,HOU,NBA,2016,82,12,1669,212,552,151,328,61,224,105,140,42,157,199,109,84,19,78,168,590,0.384,38.4,17.6,0.176,0.46,0.272,0.439,0.75,0.481,59.4,40.6,51.2,4.4,31,33.9,17.8,46.8,46.8,68.2,0.682,31.8,95.1,0.951,4.9,0.049,75.9,24.1,2.6,6.7,38.4,0.7,2.7,27.2,1.8,1.3,1.7,75,0.75,0.5,1.9,7.2,2.4,1.3,1,1,0.2,25.7,0.257,108.3,1.083,11.3,29.4,83.5,15.9,106.5,8737
Aaron Brooks,#N/A,31,CHI,NBA,2016,69,0,1108,188,469,122,284,66,185,49,64,21,80,101,180,30,10,82,132,491,0.401,40.1,23.1,0.231,0.43,0.357,0.471,0.766,0.494,60.6,39.4,49.7,12.2,40.3,8.4,10,37.5,37.5,9,0.09,91,57.6,0.576,42.4,0.424,26.1,73.9,2.7,6.8,40.1,1,2.7,35.7,1.8,0.7,0.9,76.6,0.766,0.3,1.2,7.1,1.5,2.6,1.2,0.4,0.1,24.5,0.245,105,1.05,11.1,21,87.4,13.9,101.6,8335
Anthony Brown,SF,23,LAL,NBA,2016,29,11,599,39,126,19,56,20,70,17,20,9,61,70,19,14,5,15,34,115,0.31,31,11,0.11,0.339,0.286,0.389,0.85,0.427,44.4,55.6,33,17.4,52.2,12.2,14.8,15.7,15.7,68.4,0.684,31.6,95,0.95,5,0.05,82.1,17.9,1.3,4.3,31,0.7,2.4,28.6,0.7,0.6,0.7,85,0.85,0.3,2.1,4,2.4,0.7,0.5,0.5,0.2,23.1,0.231,101.6,1.016,10.7,24.7,84.8,13.7,97.3,7982
Lorenzo Brown,PG,25,PHO,NBA,2016,8,0,61,8,25,7,17,1,8,3,4,0,7,7,11,3,1,9,4,20,0.32,32,26.1,0.261,0.412,0.125,0.34,0.75,0.374,68,32,70,30,15,15,15,40,40,28.6,0.286,71.4,100,1,0,0,37.5,62.5,1,3.1,32,0.1,1,12.5,0.9,0.4,0.5,75,0.75,0,0.9,2.5,0.9,1.4,1.1,0.4,0.1,25.4,0.254,102.2,1.022,11.5,23.2,85.6,17.2,100.9,8271
Markel Brown,SG,24,BRK,NBA,2016,62,6,982,127,322,89,201,38,121,71,94,23,99,122,91,38,15,54,94,363,0.394,39.4,18.7,0.187,0.443,0.314,0.453,0.755,0.5,62.4,37.6,49,17.1,31.4,19,19.6,32,32,52.8,0.528,47.2,84.2,0.842,15.8,0.158,62.2,37.8,2,5.2,39.4,0.6,2,31.4,1.4,1.1,1.5,75.5,0.755,0.4,1.6,5.9,2,1.5,0.9,0.6,0.2,24.1,0.241,103.2,1.032,10.5,20.7,84.4,14.8,98.6,8089
Kobe Bryant,SF,37,LAL,NBA,2016,66,66,1863,398,1113,265,646,133,467,232,281,41,206,247,184,62,13,129,115,1161,0.358,35.8,31.9,0.319,0.41,0.285,0.417,0.826,0.469,58,42,45.7,23.1,34.4,9.2,20,22.6,22.6,32.8,0.328,67.2,69.2,0.692,30.8,0.308,45,55,6,16.9,35.8,2,7.1,28.5,4,3.5,4.3,82.6,0.826,0.6,3.1,17.6,3.7,2.8,2,0.9,0.2,23.1,0.231,101.6,1.016,10.7,24.7,84.8,13.7,97.3,7982
Chase Budinger,SF,27,IND,NBA,2016,66,2,929,104,239,80,153,24,86,39,56,43,107,150,64,32,10,44,62,271,0.435,43.5,14.2,0.142,0.523,0.279,0.485,0.696,0.514,64,36,59,8.1,26.6,24,14.4,50.9,50.9,60,0.6,40,95.8,0.958,4.2,0.042,68.3,31.7,1.6,3.6,43.5,0.4,1.3,27.9,1.2,0.6,0.8,69.6,0.696,0.7,1.6,4.1,2.3,1,0.7,0.5,0.2,23.4,0.234,104.6,1.046,10.3,22.8,85.2,14.9,102.2,8377
Reggie Bullock,SF,24,DET,NBA,2016,37,0,429,43,98,21,45,22,53,14,15,14,54,68,27,10,2,8,29,122,0.439,43.9,11.7,0.117,0.467,0.415,0.551,0.933,0.583,45.9,54.1,34.4,9.8,54.1,13.9,11.5,24.6,24.6,61.9,0.619,38.1,100,1,0,0,81.4,18.6,1.2,2.6,43.9,0.6,1.4,41.5,0.6,0.4,0.4,93.3,0.933,0.4,1.5,3.3,1.8,0.7,0.2,0.3,0.1,27,0.27,106.1,1.061,12.5,25.5,86.4,13.5,102,8361
Trey Burke,PG,23,UTA,NBA,2016,64,0,1366,262,634,174,378,88,256,67,82,18,94,112,148,35,6,80,86,679,0.413,41.3,24.7,0.247,0.46,0.344,0.483,0.817,0.507,59.6,40.4,51.3,24.4,38.9,9.9,9.9,26.8,26.8,14.4,0.144,85.6,90.9,0.909,9.1,0.091,40.1,59.9,4.1,9.9,41.3,1.4,4,34.4,2.7,1,1.3,81.7,0.817,0.3,1.5,10.6,1.8,2.3,1.3,0.5,0.1,25.9,0.259,105.9,1.059,10.7,23,80.4,14.9,97.7,8010
Alec Burks,SG,24,UTA,NBA,2016,31,3,797,137,334,105,255,32,79,106,141,16,93,109,63,18,4,51,71,412,0.41,41,25.1,0.251,0.412,0.405,0.458,0.752,0.52,76.3,23.7,51,15,23.3,12.4,25.7,35.9,35.9,23.8,0.238,76.2,62.5,0.625,37.5,0.375,32.8,67.2,4.4,10.8,41,1,2.5,40.5,3.4,3.4,4.5,75.2,0.752,0.5,3,13.3,3.5,2,1.6,0.6,0.1,25.9,0.259,105.9,1.059,10.7,23,80.4,14.9,97.7,8010
Caron Butler,SF,35,SAC,NBA,2016,17,1,176,25,59,22,41,3,18,10,12,5,17,22,10,9,1,3,19,63,0.424,42.4,16.3,0.163,0.537,0.167,0.449,0.833,0.49,69.5,30.5,69.8,60.3,14.3,9.5,15.9,9.5,9.5,63.6,0.636,36.4,100,1,0,0,68,32,1.5,3.5,42.4,0.2,1.1,16.7,1.3,0.6,0.7,83.3,0.833,0.3,1,3.7,1.3,0.6,0.2,0.5,0.1,23.9,0.239,106,1.06,10.6,25.5,86.4,16.2,106.6,8740
Jimmy Butler,SF,26,CHI,NBA,2016,67,67,2474,470,1035,406,830,64,205,395,475,79,279,358,321,110,43,132,124,1399,0.454,45.4,24.5,0.245,0.489,0.312,0.485,0.832,0.562,80.2,19.8,58,19.7,13.7,12.4,28.2,38.3,38.3,44.1,0.441,55.9,71.9,0.719,28.1,0.281,47.9,52.1,7,15.4,45.4,1,3.1,31.2,6.1,5.9,7.1,83.2,0.832,1.2,4.2,20.9,5.3,4.8,2,1.6,0.6,24.5,0.245,105,1.05,11.1,21,87.4,13.9,101.6,8335
Rasual Butler,SF,36,SAS,NBA,2016,46,0,432,49,104,34,55,15,49,11,16,3,53,56,24,13,23,8,11,124,0.471,47.1,12.9,0.129,0.618,0.306,0.543,0.688,0.558,52.9,47.1,54.8,24.2,36.3,20.2,8.9,30.6,30.6,67.6,0.676,32.4,100,1,0,0,77.6,22.4,1.1,2.3,47.1,0.3,1.1,30.6,0.7,0.2,0.3,68.8,0.688,0.1,1.2,2.7,1.2,0.5,0.2,0.3,0.5,23,0.23,110.3,1.103,9.4,20.4,82.9,13.1,103.5,8490
Bruno Caboclo,SF,20,TOR,NBA,2016,6,1,43,1,12,0,5,1,7,0,0,1,1,2,1,2,1,4,2,3,0.083,8.3,16.4,0.164,0,0.143,0.125,,0.125,41.7,58.3,0,0,100,0,0,0,0,0,0,0,100,1,0,0,100,0,0.2,2,8.3,0.2,1.2,14.3,0,0,0,0,0,0.2,0.2,0.5,0.3,0.2,0.7,0.3,0.2,24.6,0.246,110,1.1,10.2,26.7,81.3,13.1,102.7,8422
Jose Calderon,PG,34,NYK,NBA,2016,72,72,2024,209,455,125,252,84,203,42,48,22,207,229,298,63,7,87,135,544,0.459,45.9,12.6,0.126,0.496,0.414,0.552,0.875,0.571,55.4,44.6,46,31.6,46.3,7.4,7.7,14.3,14.3,30.4,0.304,69.6,86.9,0.869,13.1,0.131,53.1,46.9,2.9,6.3,45.9,1.2,2.8,41.4,1.7,0.6,0.7,87.5,0.875,0.3,2.9,7.6,3.2,4.1,1.2,0.9,0.1,23.7,0.237,104.6,1.046,10.4,21.4,84,13.4,98.4,8065
Kentavious Pope,#N/A,22,DET,NBA,2016,76,76,2789,403,960,289,591,114,369,185,228,70,212,282,138,110,17,105,167,1105,0.42,42,#N/A,#N/A,0.489,0.309,0.479,0.811,0.521,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27,0.27,106.1,1.061,12.5,25.5,86.4,13.5,102,8361
Isaiah Canaan,PG,24,PHI,NBA,2016,77,39,1966,260,722,84,237,176,485,150,180,20,154,174,137,56,12,91,133,846,0.36,36,19.8,0.198,0.354,0.363,0.482,0.833,0.528,32.8,67.2,19.9,4.7,62.4,14.7,17.7,15.1,15.1,41.7,0.417,58.3,75,0.75,25,0.25,64.2,35.8,3.4,9.4,36,2.3,6.3,36.3,1.1,1.9,2.3,83.3,0.833,0.3,2,11,2.3,1.8,1.2,0.7,0.2,20.6,0.206,98.8,0.988,9.5,22.6,84,16.4,97.4,7988
Clint Capela,C,21,HOU,NBA,2016,77,35,1471,231,397,231,396,0,1,80,211,194,300,494,47,59,92,60,190,542,0.582,58.2,15.9,0.159,0.583,0,0.582,0.379,0.553,99.7,0.3,85.2,0.4,0,9.8,14.8,84.9,84.9,66.7,0.667,33.3,0,0,0,0,66.7,33.3,3,5.2,58.2,0,0,0,3,1,2.7,37.9,0.379,2.5,3.9,7,6.4,0.6,0.8,0.8,1.2,25.7,0.257,108.3,1.083,11.3,29.4,83.5,15.9,106.5,8737
DeMarre Carroll,SF,29,TOR,NBA,2016,26,22,786,105,270,59,152,46,118,30,50,31,91,122,27,44,6,28,63,286,0.389,38.9,17.9,0.179,0.388,0.39,0.474,0.6,0.49,56.3,43.7,41.3,4.9,48.3,18.2,10.5,36.4,36.4,54.2,0.542,45.8,95.7,0.957,4.3,0.043,72.4,27.6,4,10.4,38.9,1.8,4.5,39,2.3,1.2,1.9,60,0.6,1.2,3.5,11,4.7,1,1.1,1.7,0.2,24.6,0.246,110,1.1,10.2,26.7,81.3,13.1,102.7,8422
Vince Carter,SG,39,MEM,NBA,2016,60,3,1005,133,343,74,174,59,169,70,84,31,115,146,56,38,16,35,101,395,0.388,38.8,18.1,0.181,0.425,0.349,0.474,0.833,0.52,50.7,49.3,37.5,11.6,44.8,9.4,17.7,25.8,25.8,50,0.5,50,88.1,0.881,11.9,0.119,66.9,33.1,2.2,5.7,38.8,1,2.8,34.9,1.2,1.2,1.4,83.3,0.833,0.5,1.9,6.6,2.4,0.9,0.6,0.6,0.3,25.3,0.253,105.4,1.054,11.2,24.7,83.6,13.3,99.1,8126
Michael Williams,#N/A,24,MIL,NBA,2016,54,37,1649,251,555,236,500,15,55,106,162,48,228,276,281,80,41,153,162,623,0.452,45.2,#N/A,#N/A,0.472,0.273,0.466,0.654,0.497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.9,0.249,104.3,1.043,10.5,22.7,82.2,15.2,99,8122
Omri Casspi,SF,27,SAC,NBA,2016,69,21,1880,299,622,187,348,112,274,103,159,58,352,410,95,56,17,94,154,813,0.481,48.1,17.7,0.177,0.537,0.409,0.571,0.648,0.587,55.9,44.1,46,0.7,41.3,19.8,12.7,45.3,45.3,65.8,0.658,34.2,85.7,0.857,14.3,0.143,73.2,26.8,4.3,9,48.1,1.6,4,40.9,2.7,1.5,2.3,64.8,0.648,0.8,5.1,11.8,5.9,1.4,1.4,0.8,0.2,23.9,0.239,106,1.06,10.6,25.5,86.4,16.2,106.6,8740
Willie Stein,#N/A,22,SAC,NBA,2016,66,39,1412,191,339,191,337,0,2,81,125,134,218,352,37,48,66,46,146,463,0.563,56.3,#N/A,#N/A,0.567,0,0.563,0.648,0.588,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23.9,0.239,106,1.06,10.6,25.5,86.4,16.2,106.6,8740
Mario Chalmers,PG,29,MEM,NBA,2016,61,7,1373,182,444,136,295,46,149,218,262,24,133,157,230,88,13,110,181,628,0.41,41,21.8,0.218,0.461,0.309,0.462,0.832,0.561,66.4,33.6,43.3,8,22,16.4,34.7,35.4,35.4,21.3,0.213,78.7,73.9,0.739,26.1,0.261,34.6,65.4,3,7.3,41,0.8,2.4,30.9,2.2,3.6,4.3,83.2,0.832,0.4,2.2,10.3,2.6,3.8,1.8,1.4,0.2,25.3,0.253,105.4,1.054,11.2,24.7,83.6,13.3,99.1,8126
Tyson Chandler,C,33,PHO,NBA,2016,66,60,1618,183,314,183,313,0,1,106,171,175,401,576,64,36,44,93,145,472,0.583,58.3,12.8,0.128,0.585,0,0.583,0.62,0.606,99.7,0.3,77.5,1.7,0,8.1,22.5,75.8,75.8,66.7,0.667,33.3,0,0,0,0,66.7,33.3,2.8,4.8,58.3,0,0,0,2.8,1.6,2.6,62,0.62,2.7,6.1,7.2,8.7,1,1.4,0.5,0.7,25.4,0.254,102.2,1.022,11.5,23.2,85.6,17.2,100.9,8271
Rakeem Christmas,PF,24,IND,NBA,2016,1,0,6,2,2,2,2,0,0,0,0,1,0,1,0,0,0,0,1,4,1,100,15.4,0.154,1,,1,,1,100,0,100,0,0,0,0,100,100,100,1,0,0,0,0,0,100,0,2,2,100,0,0,0,2,0,0,0,0,1,0,4,1,0,0,0,0,23.4,0.234,104.6,1.046,10.3,22.8,85.2,14.9,102.2,8377
Ian Clark,SG,24,GSW,NBA,2016,66,1,578,89,202,59,118,30,84,28,34,13,55,68,64,17,13,43,58,236,0.441,44.1,20.1,0.201,0.5,0.357,0.515,0.824,0.544,58.4,41.6,50,13.6,38.1,12.7,11.9,36.4,36.4,49.2,0.492,50.8,93.3,0.933,6.7,0.067,64,36,1.3,3.1,44.1,0.5,1.3,35.7,0.9,0.4,0.5,82.4,0.824,0.2,0.8,3.6,1,1,0.7,0.3,0.2,23.5,0.235,114.5,1.145,10,21.8,87.3,15.2,114.9,9421
Coty Clarke,PF,23,BOS,NBA,2016,3,0,6,2,4,0,2,2,2,0,0,0,1,1,0,0,0,1,0,6,0.5,50,36.3,0.363,0,1,0.75,,0.75,50,50,0,0,100,0,0,0,0,0,0,0,100,1,0,0,100,0,0.7,1.3,50,0.7,0.7,100,0,0,0,0,0,0,0.3,2,0.3,0,0.3,0,0,25.1,0.251,106.8,1.068,11.6,23.5,89.2,13.7,105.7,8669
Jordan Clarkson,PG,23,LAL,NBA,2016,79,79,2552,475,1098,364,778,111,320,164,204,93,220,313,192,88,7,135,168,1225,0.433,43.3,22.8,0.228,0.468,0.347,0.483,0.804,0.516,70.9,29.1,59.4,17.1,27.2,13.4,13.4,42.3,42.3,30.5,0.305,69.5,75.7,0.757,24.3,0.243,41.1,58.9,6,13.9,43.3,1.4,4.1,34.7,4.6,2.1,2.6,80.4,0.804,1.2,2.8,15.5,4,2.4,1.7,1.1,0.1,23.1,0.231,101.6,1.016,10.7,24.7,84.8,13.7,97.3,7982
Norris Cole,PG,27,NOP,NBA,2016,45,23,1198,196,484,163,382,33,102,52,65,10,141,151,167,37,5,75,102,477,0.405,40.5,21.6,0.216,0.427,0.324,0.439,0.8,0.465,78.9,21.1,68.3,35.6,20.8,15.9,10.9,32.7,32.7,25.8,0.258,74.2,87.9,0.879,12.1,0.121,36.2,63.8,4.4,10.8,40.5,0.7,2.3,32.4,3.6,1.2,1.4,80,0.8,0.2,3.1,10.6,3.4,3.7,1.7,0.8,0.1,21.2,0.212,105.6,1.056,9.5,22.2,85.9,13.4,102.7,8423
Darren Collison,PG,28,SAC,NBA,2016,74,15,2219,377,776,290,559,87,217,194,226,28,141,169,318,76,4,130,142,1035,0.486,48.6,19.3,0.193,0.519,0.401,0.542,0.858,0.591,72,28,56,20.3,25.2,28.8,18.7,35.7,35.7,34.5,0.345,65.5,77,0.77,23,0.23,44.3,55.7,5.1,10.5,48.6,1.2,2.9,40.1,3.9,2.6,3.1,85.8,0.858,0.4,1.9,14,2.3,4.3,1.8,1,0.1,23.9,0.239,106,1.06,10.6,25.5,86.4,16.2,106.6,8740
Nick Collison,PF,35,OKC,NBA,2016,59,4,699,50,109,50,107,0,2,23,33,68,103,171,52,15,16,50,107,123,0.459,45.9,10.7,0.107,0.467,0,0.459,0.697,0.498,98.2,1.8,81.3,13,0,3.3,18.7,68.3,68.3,66,0.66,34,0,0,0,0,66,34,0.8,1.8,45.9,0,0,0,0.8,0.4,0.6,69.7,0.697,1.2,1.7,2.1,2.9,0.9,0.8,0.3,0.3,31.1,0.311,113.1,1.131,13.1,25.2,86.4,15.9,110.2,9038
Mike Conley,PG,28,MEM,NBA,2016,56,56,1761,294,696,216,481,78,215,191,229,26,138,164,342,67,16,84,100,857,0.422,42.2,23.1,0.231,0.449,0.363,0.478,0.834,0.538,69.1,30.9,50.4,14.5,27.3,11.4,22.3,35.9,35.9,27.3,0.273,72.7,78.2,0.782,21.8,0.218,40.8,59.2,5.3,12.4,42.2,1.4,3.8,36.3,3.9,3.4,4.1,83.4,0.834,0.5,2.5,15.3,2.9,6.1,1.5,1.2,0.3,25.3,0.253,105.4,1.054,11.2,24.7,83.6,13.3,99.1,8126
