Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Ryan Bowen,SF,29,HOU,NBA,2005,66,6,604,47,111,44,105,3,6,14,21,21,55,76,18,23,5,7,61,111,0.423,42.3,10.5,0.105,0.419,0.5,0.437,0.667,0.462,94.6,5.4,79.3,48.6,8.1,16.2,12.6,9.9,30.6,88.6,0.886,11.4,100,1,0,0,89.4,10.6,0.7,1.7,42.3,0,0.1,50,0.7,0.2,0.3,66.7,0.667,0.3,0.8,1.7,1.2,0.3,0.1,0.4,0.1,26.3,0.263,106.2,1.062,10.7,24.2,78.3,13.8,95.1,7796
Earl Boykins,PG,28,DEN,NBA,2005,82,5,2162,340,824,284,658,56,166,279,303,37,106,143,372,78,12,121,122,1015,0.413,41.3,22,0.22,0.432,0.337,0.447,0.921,0.53,79.9,20.1,56.1,29.8,16.6,29.2,27.3,21.7,26.3,40.8,0.408,59.2,71.4,0.714,28.6,0.286,45.9,54.1,4.1,10,41.3,0.7,2,33.7,3.5,3.4,3.7,92,0.92,0.5,1.3,12.3,1.7,4.5,1.5,1,0.1,28.4,0.284,106,1.06,11.8,28.2,80.7,14.9,99.5,8161
Michael Bradley,PF,25,TOT,NBA,2005,18,0,119,15,24,15,23,0,1,3,8,8,20,28,5,1,2,5,12,33,0.625,62.5,12.6,0.126,0.652,0,0.625,0.375,0.6,95.8,4.2,90.9,12.1,0,0,9.1,6.1,78.8,60,0.6,40,0,0,0,0,60,40,0.8,1.3,62.5,0,0.1,0,0.8,0.2,0.4,37.5,0.375,0.4,1.1,1.8,1.6,0.3,0.3,0.1,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Shawn Bradley,C,32,DAL,NBA,2005,77,14,885,84,186,84,186,0,0,43,63,70,144,214,15,25,63,33,153,211,0.452,45.2,12.6,0.126,0.452,,0.452,0.683,0.494,100,0,79.6,28.4,0,1.9,20.4,16.1,51.2,76.2,0.762,23.8,0,0,0,0,76.2,23.8,1.1,2.4,45.2,0,0,0,1.1,0.6,0.8,68.3,0.683,0.9,1.9,2.7,2.8,0.2,0.4,0.3,0.8,28.6,0.286,110.3,1.103,12.1,28.2,81.6,13.4,102.5,8405
Torraye Braggs,PF,28,HOU,NBA,2005,7,0,24,3,7,3,7,0,0,0,0,7,5,12,0,0,0,2,4,6,0.429,42.9,20.6,0.206,0.429,,0.429,,0.429,100,0,100,33.3,0,0,0,0,66.7,33.3,0.333,66.7,0,0,0,0,33.3,66.7,0.4,1,42.9,0,0,0,0.4,0,0,0,0,1,0.7,0.9,1.7,0,0.3,0,0,26.3,0.263,106.2,1.062,10.7,24.2,78.3,13.8,95.1,7796
Elton Brand,PF,25,LAC,NBA,2005,81,81,3001,629,1251,629,1248,0,3,364,484,296,474,770,208,62,169,183,240,1622,0.503,50.3,25.1,0.251,0.504,0,0.503,0.752,0.554,99.8,0.2,77.6,22.1,0,8.2,22.4,15.2,55.5,64.1,0.641,35.9,0,0,0,0,64.1,35.9,7.8,15.4,50.3,0,0,0,7.8,4.5,6,75.2,0.752,3.7,5.9,20,9.5,2.6,2.3,0.8,2.1,30.3,0.303,105.5,1.055,12,27.7,77.7,15.7,95.7,7849
Jamison Brewer,PG,24,NYK,NBA,2005,18,0,185,11,37,8,22,3,15,6,13,6,16,22,12,8,1,13,11,31,0.297,29.7,14.3,0.143,0.364,0.2,0.338,0.462,0.363,59.5,40.5,51.6,6.5,29,29,19.4,16.1,45.2,62.5,0.625,37.5,100,1,0,0,72.7,27.3,0.6,2.1,29.7,0.2,0.8,20,0.4,0.3,0.7,46.2,0.462,0.3,0.9,1.7,1.2,0.7,0.7,0.4,0.1,28.3,0.283,106.2,1.062,11.8,25.1,80.5,14.7,97.3,7977
Primoz Brezec,C,25,CHA,NBA,2005,72,72,2276,387,756,387,756,0,0,164,220,226,305,531,86,33,55,106,183,938,0.512,51.2,18.3,0.183,0.512,,0.512,0.745,0.55,100,0,82.5,24.5,0,6,17.5,16.7,58,64.3,0.643,35.7,0,0,0,0,64.3,35.7,5.4,10.5,51.2,0,0,0,5.4,2.3,3.1,74.5,0.745,3.1,4.2,13,7.4,1.2,1.5,0.5,0.8,29.5,0.295,101.1,1.011,13.2,25.6,83.6,14.5,94.3,7729
Damone Brown,PF,25,WAS,NBA,2005,14,0,152,23,62,19,51,4,11,4,9,10,18,28,14,1,6,15,17,54,0.371,37.1,22.5,0.225,0.373,0.364,0.403,0.444,0.409,82.3,17.7,70.4,22.2,22.2,13,7.4,20.4,48.1,52.6,0.526,47.4,50,0.5,50,0.5,52.2,47.8,1.6,4.4,37.1,0.3,0.8,36.4,1.4,0.3,0.6,44.4,0.444,0.7,1.3,3.9,2,1,1.1,0.1,0.4,31.1,0.311,107.2,1.072,13.8,30.2,82.9,14.3,100.5,8241
Devin Brown,SG,26,SAS,NBA,2005,67,0,1238,173,409,128,288,45,121,103,130,37,139,176,92,39,12,53,83,494,0.423,42.3,19.4,0.194,0.444,0.372,0.478,0.792,0.53,70.4,29.6,51.8,16.6,27.3,23.5,20.9,21.3,35.2,70.3,0.703,29.7,93.3,0.933,6.7,0.067,76.3,23.7,2.6,6.1,42.3,0.7,1.8,37.2,1.9,1.5,1.9,79.2,0.792,0.6,2.1,7.4,2.6,1.4,0.8,0.6,0.2,29.1,0.291,107.5,1.075,12,25.9,78.7,13.7,96.2,7888
Kedrick Brown,SG,23,PHI,NBA,2005,8,0,55,2,6,2,3,0,3,8,10,1,10,11,4,3,1,5,4,12,0.333,33.3,11.9,0.119,0.667,0,0.333,0.8,0.577,50,50,33.3,0,0,16.7,66.7,33.3,33.3,100,1,0,0,0,0,0,100,0,0.3,0.8,33.3,0,0.4,0,0.3,1,1.3,80,0.8,0.1,1.3,1.5,1.4,0.5,0.6,0.4,0.1,25.4,0.254,103.5,1.035,11.1,26.8,82.1,15.5,99.1,8128
Kwame Brown,C,22,WAS,NBA,2005,42,14,908,109,237,109,237,0,0,74,129,72,134,206,39,25,15,67,112,292,0.46,46,17.9,0.179,0.46,,0.46,0.574,0.497,100,0,74.7,16.4,0,5.1,25.3,14.4,58.2,57.8,0.578,42.2,0,0,0,0,57.8,42.2,2.6,5.6,46,0,0,0,2.6,1.8,3.1,57.4,0.574,1.7,3.2,7,4.9,0.9,1.6,0.6,0.4,31.1,0.311,107.2,1.072,13.8,30.2,82.9,14.3,100.5,8241
P.J Brown,#N/A,35,NOH,NBA,2005,82,78,2817,338,758,338,758,0,0,210,243,266,471,737,178,74,50,101,233,886,0.446,44.6,#N/A,#N/A,0.446,,0.446,0.864,0.512,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29.1,0.291,99.7,0.997,12.4,22.3,80,14.8,88.4,7252
Tierre Brown,PG,25,LAL,NBA,2005,76,0,1066,124,348,98,276,26,72,59,75,21,72,93,155,32,1,74,59,333,0.356,35.6,20,0.2,0.355,0.361,0.394,0.787,0.437,79.3,20.7,58.9,20.4,23.4,9.6,17.7,15,38.4,24.5,0.245,75.5,92.3,0.923,7.7,0.077,38.7,61.3,1.6,4.6,35.6,0.3,0.9,36.1,1.3,0.8,1,78.7,0.787,0.3,0.9,4.4,1.2,2,1,0.4,0,29.5,0.295,108.1,1.081,12.5,26.1,80.8,14.3,98.7,8095
Rick Brunson,PG,32,LAC,NBA,2005,80,39,1945,166,442,118,312,48,130,57,74,23,164,187,410,82,7,125,106,437,0.376,37.6,14.3,0.143,0.378,0.369,0.43,0.77,0.46,70.6,29.4,54,42.6,33,4.1,13,14.6,11.4,54.2,0.542,45.8,85.4,0.854,14.6,0.146,63.3,36.7,2.1,5.5,37.6,0.6,1.6,36.9,1.5,0.7,0.9,77,0.77,0.3,2.1,5.5,2.3,5.1,1.6,1,0.1,30.3,0.303,105.5,1.055,12,27.7,77.7,15.7,95.7,7849
Kobe Bryant,SF,26,LAL,NBA,2005,66,66,2689,573,1324,442,937,131,387,542,664,95,297,392,398,86,53,270,174,1819,0.433,43.3,31.6,0.316,0.472,0.339,0.482,0.816,0.563,70.8,29.2,48.6,16.1,21.6,9.5,29.8,13.7,32.5,24.7,0.247,75.3,66.4,0.664,33.6,0.336,34.2,65.8,8.7,20.1,43.3,2,5.9,33.9,6.7,8.2,10.1,81.6,0.816,1.4,4.5,27.6,5.9,6,4.1,1.3,0.8,29.5,0.295,108.1,1.081,12.5,26.1,80.8,14.3,98.7,8095
Greg Buckner,SG,28,DEN,NBA,2005,70,41,1522,160,303,111,182,49,121,63,81,66,142,208,133,75,6,49,169,432,0.528,52.8,11.4,0.114,0.61,0.405,0.609,0.778,0.638,60.1,39.9,51.4,4.6,34,19.9,14.6,19.4,46.8,78.4,0.784,21.6,95.9,0.959,4.1,0.041,83.8,16.2,2.3,4.3,52.8,0.7,1.7,40.5,1.6,0.9,1.2,77.8,0.778,0.9,2,6.2,3,1.9,0.7,1.1,0.1,28.4,0.284,106,1.06,11.8,28.2,80.7,14.9,99.5,8161
Rodney Buford,SF,27,NJN,NBA,2005,64,17,1313,187,489,153,381,34,108,37,45,33,156,189,63,40,4,35,101,445,0.382,38.2,19.4,0.194,0.402,0.315,0.417,0.822,0.437,77.9,22.1,68.8,46.7,22.9,11.5,8.3,20,22,71.2,0.712,28.8,94.1,0.941,5.9,0.059,75.4,24.6,2.9,7.6,38.2,0.5,1.7,31.5,2.4,0.6,0.7,82.2,0.822,0.5,2.4,7,3,1,0.5,0.6,0.1,25.5,0.255,101.4,1.014,10.4,24.9,78.3,14.2,91.4,7496
Antonio Burks,PG,24,MEM,NBA,2005,24,0,219,28,60,25,49,3,11,14,19,1,11,12,28,13,1,12,25,73,0.467,46.7,18.5,0.185,0.51,0.273,0.492,0.737,0.534,81.7,18.3,68.5,43.8,12.3,28.8,19.2,23.3,24.7,40,0.4,60,66.7,0.667,33.3,0.333,42.9,57.1,1.2,2.5,46.7,0.1,0.5,27.3,1,0.6,0.8,73.7,0.737,0,0.5,3,0.5,1.2,0.5,0.5,0,27.1,0.271,105.5,1.055,10.8,24.7,76.5,14.6,93.4,7661
Caron Butler,SF,24,LAL,NBA,2005,77,77,2746,441,991,403,866,38,125,275,319,146,304,450,146,110,23,125,213,1195,0.445,44.5,20.6,0.206,0.465,0.304,0.464,0.862,0.528,87.4,12.6,67.4,21.9,9.5,21.4,23,17.2,45.5,62,0.62,38,97.4,0.974,2.6,0.026,65.1,34.9,5.7,12.9,44.5,0.5,1.6,30.4,5.2,3.6,4.1,86.2,0.862,1.9,3.9,15.5,5.8,1.9,1.6,1.4,0.3,29.5,0.295,108.1,1.081,12.5,26.1,80.8,14.3,98.7,8095
Jackie Butler,C,19,NYK,NBA,2005,3,0,5,4,4,4,4,0,0,2,2,0,0,0,0,1,0,1,0,10,1,100,59.5,0.595,1,,1,1,1.025,100,0,80,0,0,30,20,30,80,50,0.5,50,0,0,0,0,50,50,1.3,1.3,100,0,0,0,1.3,0.7,0.7,100,1,0,0,3.3,0,0,0.3,0.3,0,28.3,0.283,106.2,1.062,11.8,25.1,80.5,14.7,97.3,7977
Rasual Butler,SF,25,MIA,NBA,2005,65,15,1203,163,409,106,256,57,153,37,48,15,136,151,62,18,29,37,104,420,0.399,39.9,18.1,0.181,0.414,0.373,0.468,0.771,0.488,62.6,37.4,50.5,35.7,40.7,11.2,8.8,13.6,14.8,71.7,0.717,28.3,87.7,0.877,12.3,0.123,77.3,22.7,2.5,6.3,39.9,0.9,2.4,37.3,1.6,0.6,0.7,77.1,0.771,0.2,2.1,6.5,2.3,1,0.6,0.3,0.4,27,0.27,110.2,1.102,10.8,30.1,77.7,13.7,101.5,8327
Zarko Cabarkapa,SF,23,TOT,NBA,2005,40,0,475,86,177,73,141,13,36,53,65,35,67,102,25,10,5,30,59,238,0.486,48.6,21.9,0.219,0.518,0.361,0.523,0.815,0.579,79.7,20.3,61.3,18.5,16.4,12.2,22.3,19.3,42.9,61.6,0.616,38.4,100,1,0,0,67.4,32.6,2.2,4.4,48.6,0.3,0.9,36.1,1.8,1.3,1.6,81.5,0.815,0.9,1.7,6,2.6,0.6,0.8,0.3,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Marcus Camby,C,30,DEN,NBA,2005,66,66,2015,279,600,279,596,0,4,125,173,131,530,661,152,61,199,103,177,683,0.465,46.5,17.6,0.176,0.468,0,0.465,0.723,0.505,99.3,0.7,81.7,34,0,13.6,18.3,13.6,47.7,72,0.72,28,0,0,0,0,72,28,4.2,9.1,46.5,0,0.1,0,4.2,1.9,2.6,72.3,0.723,2,8,10.3,10,2.3,1.6,0.9,3,28.4,0.284,106,1.06,11.8,28.2,80.7,14.9,99.5,8161
Elden Campbell,C,36,TOT,NBA,2005,40,1,390,39,123,39,121,0,2,42,55,28,65,93,19,8,7,29,57,120,0.317,31.7,21.8,0.218,0.322,0,0.317,0.764,0.408,98.4,1.6,65,28.3,0,1.7,35,17.5,36.7,71.8,0.718,28.2,0,0,0,0,71.8,28.2,1,3.1,31.7,0,0.1,0,1,1.1,1.4,76.4,0.764,0.7,1.6,3,2.3,0.5,0.7,0.2,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Brian Cardinal,PF,27,MEM,NBA,2005,58,16,1433,160,432,116,307,44,125,158,181,63,162,225,114,88,19,83,172,522,0.37,37,19.9,0.199,0.378,0.352,0.421,0.873,0.51,71.1,28.9,44.4,20.7,25.3,3.3,30.3,20.7,23.8,57.8,0.578,42.2,95.5,0.955,4.5,0.045,68.1,31.9,2.8,7.4,37,0.8,2.2,35.2,2,2.7,3.1,87.3,0.873,1.1,2.8,9,3.9,2,1.4,1.5,0.3,27.1,0.271,105.5,1.055,10.8,24.7,76.5,14.6,93.4,7661
Geno Carlisle,SG,28,POR,NBA,2005,6,0,16,2,3,2,3,0,0,4,6,1,0,1,1,0,0,1,1,8,0.667,66.7,18.5,0.185,0.667,,0.667,0.667,0.709,100,0,50,0,0,37.5,50,0,50,50,0.5,50,0,0,0,0,50,50,0.3,0.5,66.7,0,0,0,0.3,0.7,1,66.7,0.667,0.2,0,1.3,0.2,0.2,0.2,0,0,29.6,0.296,103.2,1.032,11.8,23.7,78.3,16,92.9,7621
Matt Carroll,SG,24,CHA,NBA,2005,25,0,430,70,180,57,141,13,39,71,83,13,47,60,17,17,2,25,37,224,0.389,38.9,24.6,0.246,0.404,0.333,0.425,0.855,0.517,78.3,21.7,50.9,30.4,17.4,14.7,31.7,22.8,20.5,75.4,0.754,24.6,100,1,0,0,80,20,2.8,7.2,38.9,0.5,1.6,33.3,2.3,2.8,3.3,85.5,0.855,0.5,1.9,9,2.4,0.7,1,0.7,0.1,29.5,0.295,101.1,1.011,13.2,25.6,83.6,14.5,94.3,7729
Anthony Carter,PG,29,MIN,NBA,2005,66,12,742,72,177,70,160,2,17,35,51,12,57,69,161,35,18,62,88,181,0.407,40.7,17.2,0.172,0.438,0.118,0.412,0.686,0.454,90.4,9.6,77.3,36.5,3.3,30.9,19.3,21.5,40.9,57.1,0.571,42.9,100,1,0,0,58.3,41.7,1.1,2.7,40.7,0,0.3,11.8,1.1,0.5,0.8,68.6,0.686,0.2,0.9,2.7,1,2.4,0.9,0.5,0.3,28.6,0.286,108.2,1.082,11.5,22.2,80.8,13.2,96.8,7934
Vince Carter,SG,28,TOT,NBA,2005,77,76,2828,696,1541,569,1228,127,313,367,460,106,295,401,327,109,48,168,243,1886,0.452,45.2,31,0.31,0.463,0.406,0.493,0.798,0.541,79.7,20.3,60.3,24.6,20.2,10.9,19.5,19,35.7,50.8,0.508,49.2,83.5,0.835,16.5,0.165,56.8,43.2,9,20,45.2,1.6,4.1,40.6,7.4,4.8,6,79.8,0.798,1.4,3.8,24.5,5.2,4.2,2.2,1.4,0.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Sam Cassell,PG,35,MIN,NBA,2005,59,38,1522,319,687,292,584,27,103,134,155,25,132,157,301,36,14,109,160,799,0.464,46.4,25.8,0.258,0.5,0.262,0.484,0.865,0.529,85,15,73.1,57.3,10.1,14.9,16.8,14.1,15.8,31.8,0.318,68.2,81.5,0.815,18.5,0.185,36.1,63.9,5.4,11.6,46.4,0.5,1.7,26.2,4.9,2.3,2.6,86.5,0.865,0.4,2.2,13.5,2.7,5.1,1.8,0.6,0.2,28.6,0.286,108.2,1.082,11.5,22.2,80.8,13.2,96.8,7934
Kelvin Cato,C,30,ORL,NBA,2005,62,50,1525,160,297,160,297,0,0,112,143,102,314,416,40,55,82,64,170,432,0.539,53.9,12.2,0.122,0.539,,0.539,0.783,0.6,100,0,74.1,13.4,0,6.9,25.9,13.7,60.6,77.5,0.775,22.5,0,0,0,0,77.5,22.5,2.6,4.8,53.9,0,0,0,2.6,1.8,2.3,78.3,0.783,1.6,5.1,7,6.7,0.6,1,0.9,1.3,29.9,0.299,104.9,1.049,12.7,28.5,81.5,16.1,99.5,8160
Lionel Chalmers,PG,24,LAC,NBA,2005,36,0,433,42,125,30,76,12,49,15,24,4,27,31,51,13,0,24,30,111,0.336,33.6,18.1,0.181,0.395,0.245,0.384,0.625,0.409,60.8,39.2,54.1,25.2,32.4,14.4,13.5,11.7,28.8,23.3,0.233,76.7,75,0.75,25,0.25,38.1,61.9,1.2,3.5,33.6,0.3,1.4,24.5,0.8,0.4,0.7,62.5,0.625,0.1,0.8,3.1,0.9,1.4,0.7,0.4,0,30.3,0.303,105.5,1.055,12,27.7,77.7,15.7,95.7,7849
Tyson Chandler,C,22,CHI,NBA,2005,80,10,2189,207,419,207,417,0,2,226,336,261,514,775,65,69,141,118,268,640,0.494,49.4,13.9,0.139,0.496,0,0.494,0.673,0.565,99.5,0.5,64.7,7.8,0,8.4,35.3,18.9,56.9,50.7,0.507,49.3,0,0,0,0,50.7,49.3,2.6,5.2,49.4,0,0,0,2.6,2.8,4.2,67.3,0.673,3.3,6.4,8,9.7,0.8,1.5,0.9,1.8,28.4,0.284,101.4,1.014,12.2,25,80.4,16.7,94.5,7745
Calbert Cheaney,SG,33,GSW,NBA,2005,55,5,951,113,265,113,262,0,3,24,37,32,92,124,64,17,15,35,95,250,0.426,42.6,15.1,0.151,0.431,0,0.426,0.649,0.444,98.9,1.1,90.4,48,0,16,9.6,20.8,42.4,72.6,0.726,27.4,0,0,0,0,72.6,27.4,2.1,4.8,42.6,0,0.1,0,2.1,0.4,0.7,64.9,0.649,0.6,1.7,4.5,2.3,1.2,0.6,0.3,0.3,27.8,0.278,104.7,1.047,13,23.8,85.8,13.6,98.7,8094
Josh Childress,SF,21,ATL,NBA,2005,80,44,2376,302,642,289,586,13,56,190,231,195,287,482,151,74,35,106,184,807,0.47,47,15.8,0.158,0.493,0.232,0.481,0.823,0.543,91.3,8.7,71.6,9.9,4.8,21.1,23.5,19.6,61.7,54.7,0.547,45.3,92.3,0.923,7.7,0.077,56.3,43.7,3.8,8,47,0.2,0.7,23.2,3.6,2.4,2.9,82.3,0.823,2.4,3.6,10.1,6,1.9,1.3,0.9,0.4,30.7,0.307,100.6,1.006,13.4,24.3,81.4,16.1,92.7,7605
Doug Christie,SG,34,TOT,NBA,2005,52,44,1525,130,332,115,270,15,62,70,78,38,139,177,199,80,18,104,106,345,0.392,39.2,13.8,0.138,0.426,0.242,0.414,0.897,0.471,81.3,18.7,66.7,42.9,13,20.3,20.3,19.7,23.8,78.3,0.783,21.7,93.3,0.933,6.7,0.067,80,20,2.5,6.4,39.2,0.3,1.2,24.2,2.2,1.3,1.5,89.7,0.897,0.7,2.7,6.6,3.4,3.8,2,1.5,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Speedy Claxton,PG,26,TOT,NBA,2005,62,47,1866,257,611,246,550,11,61,187,254,37,147,184,374,109,8,119,184,712,0.421,42.1,20,0.2,0.447,0.18,0.43,0.736,0.493,90,10,69.1,28.9,4.6,13.6,26.3,19.2,40.2,24.4,0.244,75.6,90.9,0.909,9.1,0.091,27.2,72.8,4.1,9.9,42.1,0.2,1,18,4,3,4.1,73.6,0.736,0.6,2.4,11.5,3,6,1.9,1.8,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Mateen Cleaves,PG,27,SEA,NBA,2005,14,0,65,5,14,5,12,0,2,3,4,2,4,6,7,2,0,2,2,13,0.357,35.7,13.6,0.136,0.417,0,0.357,0.75,0.412,85.7,14.3,76.9,61.5,0,0,23.1,0,15.4,80,0.8,20,0,0,0,0,80,20,0.4,1,35.7,0,0.1,0,0.4,0.2,0.3,75,0.75,0.1,0.3,0.9,0.4,0.5,0.1,0.1,0,32.4,0.324,112.2,1.122,12.7,26,79.2,13.6,98.9,8113
Derrick Coleman,PF,37,DET,NBA,2005,5,0,50,3,14,3,12,0,2,3,3,3,12,15,0,0,0,2,6,9,0.214,21.4,16,0.16,0.25,0,0.214,1,0.294,85.7,14.3,66.7,22.2,0,0,33.3,0,44.4,66.7,0.667,33.3,0,0,0,0,66.7,33.3,0.6,2.8,21.4,0,0.4,0,0.6,0.6,0.6,100,1,0.6,2.4,1.8,3,0,0.4,0,0,31.2,0.312,105.6,1.056,12.9,26.2,78.3,13.8,93.3,7653
Jason Collier,C,27,ATL,NBA,2005,70,44,942,174,376,168,362,6,14,48,71,84,100,184,18,15,13,63,147,402,0.463,46.3,22.3,0.223,0.464,0.429,0.471,0.676,0.494,96.3,3.7,83.6,31.8,4.5,7.5,11.9,15.4,51.7,69.6,0.696,30.4,100,1,0,0,70.7,29.3,2.5,5.4,46.3,0.1,0.2,42.9,2.4,0.7,1,67.6,0.676,1.2,1.4,5.7,2.6,0.3,0.9,0.2,0.2,30.7,0.307,100.6,1.006,13.4,24.3,81.4,16.1,92.7,7605
Jarron Collins,C,26,UTA,NBA,2005,50,38,961,65,157,65,156,0,1,83,119,57,107,164,61,11,6,34,146,213,0.414,41.4,11.6,0.116,0.417,0,0.414,0.697,0.509,99.4,0.6,61,24.4,0,6.6,39,23,36.6,72.3,0.723,27.7,0,0,0,0,72.3,27.7,1.3,3.1,41.4,0,0,0,1.3,1.7,2.4,69.7,0.697,1.1,2.1,4.3,3.3,1.2,0.7,0.2,0.1,31.9,0.319,104.7,1.047,12.8,27.7,76.8,15.8,93,7625
Jason Collins,C,26,NJN,NBA,2005,80,80,2542,186,451,184,445,2,6,137,209,153,335,488,105,71,71,91,322,511,0.412,41.2,11.7,0.117,0.413,0.333,0.415,0.656,0.471,98.7,1.3,72,34.8,1.2,1.6,26.8,15.3,37.2,75,0.75,25,100,1,0,0,75.3,24.7,2.3,5.6,41.2,0,0.1,33.3,2.3,1.7,2.6,65.6,0.656,1.9,4.2,6.4,6.1,1.3,1.1,0.9,0.9,25.5,0.255,101.4,1.014,10.4,24.9,78.3,14.2,91.4,7496
Nick Collison,PF,24,SEA,NBA,2005,82,4,1396,190,354,190,351,0,3,83,118,156,220,376,32,34,50,62,252,463,0.537,53.7,15.5,0.155,0.541,0,0.537,0.703,0.57,99.2,0.8,82,3.5,0,8,18,15.2,78.5,57.1,0.571,42.9,0,0,0,0,57.1,42.9,2.3,4.3,53.5,0,0,0,2.3,1,1.4,70.3,0.703,1.9,2.7,5.6,4.6,0.4,0.8,0.4,0.6,32.4,0.324,112.2,1.122,12.7,26,79.2,13.6,98.9,8113
Brian Cook,PF,24,LAL,NBA,2005,72,0,1087,176,422,98,223,78,199,28,37,63,153,216,35,23,26,29,139,458,0.417,41.7,19.6,0.196,0.439,0.392,0.509,0.757,0.522,52.8,47.2,42.8,21.8,51.1,5.9,6.1,15.1,21,74.5,0.745,25.5,97.4,0.974,2.6,0.026,84.7,15.3,2.4,5.9,41.7,1.1,2.8,39.2,1.4,0.4,0.5,75.7,0.757,0.9,2.1,6.4,3,0.5,0.4,0.3,0.4,29.5,0.295,108.1,1.081,12.5,26.1,80.8,14.3,98.7,8095
Omar Cook,PG,23,TOR,NBA,2005,5,0,74,10,24,10,20,0,4,3,6,2,5,7,22,6,1,6,6,23,0.417,41.7,19.7,0.197,0.5,0,0.417,0.5,0.432,83.3,16.7,87,60.9,0,0,13,0,26.1,10,0.1,90,0,0,0,0,10,90,2,4.8,41.7,0,0.8,0,2,0.6,1.2,50,0.5,0.4,1,4.6,1.4,4.4,1.2,1.2,0.2,23.7,0.237,106.9,1.069,10.3,25.6,81.2,13.3,99.7,8178
Jamal Crawford,SG,24,NYK,NBA,2005,70,67,2688,437,1097,252,585,185,512,182,216,33,170,203,302,92,19,148,135,1241,0.398,39.8,22.6,0.226,0.431,0.361,0.483,0.843,0.521,53.3,46.7,40.6,20.8,44.7,14.1,14.7,15.8,19.8,31,0.31,69,80,0.8,20,0.2,51.7,48.3,6.2,15.7,39.8,2.6,7.3,36.1,3.6,2.6,3.1,84.3,0.843,0.5,2.4,17.7,2.9,4.3,2.1,1.3,0.3,28.3,0.283,106.2,1.062,11.8,25.1,80.5,14.7,97.3,7977
Austin Croshere,PF,29,IND,NBA,2005,73,22,1827,188,497,143,323,45,174,226,256,103,272,375,98,48,17,104,154,647,0.378,37.8,18.5,0.185,0.443,0.259,0.424,0.883,0.531,65,35,44.2,12.1,20.9,6.6,34.9,16.2,32.1,58,0.58,42,95.6,0.956,4.4,0.044,67,33,2.6,6.8,37.8,0.6,2.4,25.9,2,3.1,3.5,88.3,0.883,1.4,3.7,8.9,5.1,1.3,1.4,0.7,0.2,26.4,0.264,105.5,1.055,10.6,26.9,75.2,14.3,93,7626
