Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Bismack Biyombo,C,19,CHA,NBA,2012,63,41,1455,129,278,129,278,0,0,69,143,113,255,368,27,20,115,71,145,327,0.464,46.4,13,0.13,0.464,,0.464,0.483,0.48,100,0,78.9,4.3,0,11.9,21.1,19,74.6,69.8,0.698,30.2,0,0,0,0,69.8,30.2,2,4.4,46.4,0,0,0,2,1.1,2.3,48.3,0.483,1.8,4,5.2,5.8,0.4,1.1,0.3,1.8,23.6,0.236,95.2,0.952,10.3,22.2,80.2,14.5,87,5739
DeJuan Blair,C,22,SAS,NBA,2012,64,62,1363,269,504,269,503,0,1,73,119,154,197,351,78,59,12,92,168,611,0.534,53.4,21.4,0.214,0.535,0,0.534,0.613,0.549,99.8,0.2,88.1,5.6,0,10,11.9,13.7,82.5,74.7,0.747,25.3,0,0,0,0,74.7,25.3,4.2,7.9,53.4,0,0,0,4.2,1.1,1.9,61.3,0.613,2.4,3.1,9.5,5.5,1.2,1.4,0.9,0.2,25.1,0.251,110.9,1.109,10.3,21.6,82.8,13.6,103.7,6841
Steve Blake,PG,31,LAL,NBA,2012,53,5,1237,101,268,48,110,53,158,21,27,9,76,85,175,39,2,72,75,276,0.377,37.7,13.1,0.131,0.436,0.335,0.476,0.778,0.493,41,59,34.8,24.6,57.6,5.8,7.6,9.4,10.1,45.8,0.458,54.2,84.9,0.849,15.1,0.151,66.3,33.7,1.9,5.1,37.7,1,3,33.5,0.9,0.4,0.5,77.8,0.778,0.2,1.4,5.2,1.6,3.3,1.4,0.7,0,29.1,0.291,106,1.06,12.1,24.1,80.6,15.1,97.3,6422
Andray Blatche,C,25,WAS,NBA,2012,26,13,626,93,245,91,238,2,7,33,49,42,108,150,28,20,17,37,54,221,0.38,38,21.7,0.217,0.382,0.286,0.384,0.673,0.415,97.1,2.9,82.4,34.4,2.7,6.3,14.9,14.9,48,50.5,0.505,49.5,100,1,0,0,51.6,48.4,3.6,9.4,38,0.1,0.3,28.6,3.5,1.3,1.9,67.3,0.673,1.6,4.2,8.5,5.8,1.1,1.4,0.8,0.7,27.3,0.273,101,1.01,11.7,21,83,15.3,93.6,6180
Eric Bledsoe,PG,22,LAC,NBA,2012,40,1,464,49,126,43,96,6,30,28,44,22,43,65,66,31,14,47,58,132,0.389,38.9,19.7,0.197,0.448,0.2,0.413,0.636,0.454,76.2,23.8,65.2,12.1,13.6,36.4,21.2,24.2,53,30.2,0.302,69.8,100,1,0,0,38.8,61.2,1.2,3.2,38.9,0.2,0.8,20,1.1,0.7,1.1,63.6,0.636,0.6,1.1,3.3,1.6,1.7,1.2,0.8,0.4,29.5,0.295,108.5,1.085,12.1,23.3,81.3,13.3,97.5,6438
Keith Bogans,SG,31,NJN,NBA,2012,5,1,94,8,21,5,9,3,12,2,5,5,6,11,3,2,0,3,15,21,0.381,38.1,13.5,0.135,0.556,0.25,0.452,0.4,0.453,42.9,57.1,47.6,9.5,42.9,0,9.5,14.3,38.1,60,0.6,40,100,1,0,0,75,25,1.6,4.2,38.1,0.6,2.4,25,1,0.4,1,40,0.4,1,1.2,4.2,2.2,0.6,0.6,0.4,0,27.8,0.278,102.9,1.029,11.9,21.7,80.6,15.1,93.1,6144
Andrew Bogut,C,27,MIL,NBA,2012,12,12,364,61,136,61,135,0,1,14,23,22,78,100,31,12,24,24,36,136,0.449,44.9,21.6,0.216,0.452,0,0.449,0.609,0.465,99.3,0.7,89.7,13.2,0,1.5,10.3,11,76.5,59,0.59,41,0,0,0,0,59,41,5.1,11.3,44.9,0,0.1,0,5.1,1.2,1.9,60.9,0.609,1.8,6.5,11.3,8.3,2.6,2,1,2,27.7,0.277,105.5,1.055,12.4,21.4,85.6,14.1,99,6535
Matt Bonner,C,31,SAS,NBA,2012,65,2,1326,154,350,49,100,105,250,16,21,29,185,214,61,15,21,14,68,429,0.44,44,13.1,0.131,0.49,0.42,0.59,0.762,0.597,28.6,71.4,22.8,8.9,73.4,4.4,3.7,18.2,14,65.3,0.653,34.7,99,0.99,1,0.01,88.3,11.7,2.4,5.4,44,1.6,3.8,42,0.8,0.2,0.3,76.2,0.762,0.4,2.8,6.6,3.3,0.9,0.2,0.2,0.3,25.1,0.251,110.9,1.109,10.3,21.6,82.8,13.6,103.7,6841
Trevor Booker,PF,24,WAS,NBA,2012,50,32,1261,181,341,180,339,1,2,56,93,119,206,325,40,48,43,58,138,419,0.531,53.1,15.7,0.157,0.531,0.5,0.532,0.602,0.549,99.4,0.6,85.9,17.2,0.7,16.9,13.4,20.3,68.7,58.3,0.583,41.7,100,1,0,0,58.6,41.4,3.6,6.8,53.1,0,0,50,3.6,1.1,1.9,60.2,0.602,2.4,4.1,8.4,6.5,0.8,1.2,1,0.9,27.3,0.273,101,1.01,11.7,21,83,15.3,93.6,6180
Carlos Boozer,PF,30,CHI,NBA,2012,66,66,1948,448,842,448,841,0,1,95,137,114,450,564,125,63,24,115,168,991,0.532,53.2,23.7,0.237,0.533,0,0.532,0.693,0.549,99.9,0.1,90.4,38.3,0,7,9.6,14,52.1,72.5,0.725,27.5,0,0,0,0,72.5,27.5,6.8,12.8,53.2,0,0,0,6.8,1.4,2.1,69.3,0.693,1.7,6.8,15,8.5,1.9,1.7,1,0.4,32.6,0.326,107.4,1.074,13.9,21.1,82.8,14,96.3,6359
Chris Bosh,PF,27,MIA,NBA,2012,57,57,2007,393,807,383,772,10,35,229,279,94,358,452,103,51,45,117,128,1025,0.487,48.7,24.3,0.243,0.496,0.286,0.493,0.821,0.551,95.7,4.3,74.7,29.7,2.9,5.5,22.3,14.6,45.1,64,0.64,36,100,1,0,0,64.9,35.1,6.9,14.2,48.7,0.2,0.6,28.6,6.7,4,4.9,82.1,0.821,1.6,6.3,18,7.9,1.8,2.1,0.9,0.8,26.6,0.266,106.6,1.066,10.4,24.2,79,15.2,98.5,6500
Earl Boykins,PG,35,HOU,NBA,2012,8,0,111,12,36,10,27,2,9,13,15,0,11,11,17,1,0,7,5,39,0.333,33.3,21.2,0.212,0.37,0.222,0.361,0.867,0.458,75,25,51.3,30.8,15.4,7.7,33.3,15.4,20.5,30,0.3,70,100,1,0,0,41.7,58.3,1.5,4.5,33.3,0.3,1.1,22.2,1.3,1.6,1.9,86.7,0.867,0,1.4,4.9,1.4,2.1,0.9,0.1,0,27.5,0.275,105.5,1.055,11.7,19.7,84,14.5,98.1,6474
Craig Brackins,PF,24,PHI,NBA,2012,14,1,88,9,33,6,24,3,9,1,2,5,10,15,8,0,1,4,6,22,0.273,27.3,19.3,0.193,0.25,0.333,0.318,0.5,0.325,72.7,27.3,54.5,27.3,40.9,9.1,4.5,31.8,27.3,66.7,0.667,33.3,100,1,0,0,77.8,22.2,0.6,2.4,27.3,0.2,0.6,33.3,0.4,0.1,0.1,50,0.5,0.4,0.7,1.6,1.1,0.6,0.3,0,0.1,24.4,0.244,103.9,1.039,10.7,18.2,83.6,11.2,93.6,6180
Avery Bradley,SG,21,BOS,NBA,2012,64,28,1368,200,402,178,348,22,54,62,78,34,81,115,87,43,12,75,109,484,0.498,49.8,18.3,0.183,0.511,0.407,0.525,0.795,0.555,86.6,13.4,73.6,25.6,13.6,20.5,12.8,19,47.9,62.9,0.629,37.1,100,1,0,0,67,33,3.1,6.3,49.8,0.3,0.8,40.7,2.8,1,1.2,79.5,0.795,0.5,1.3,7.6,1.8,1.4,1.2,0.7,0.2,19.7,0.197,101,1.01,7.7,19.8,77.1,14.8,91.8,6062
Elton Brand,PF,32,PHI,NBA,2012,60,60,1732,287,581,287,580,0,1,85,116,145,284,429,97,58,97,65,176,659,0.494,49.4,19.2,0.192,0.495,0,0.494,0.733,0.521,99.8,0.2,87.1,42.5,0,7.9,12.9,13.1,44.6,76.3,0.763,23.7,0,0,0,0,76.3,23.7,4.8,9.7,49.4,0,0,0,4.8,1.4,1.9,73.3,0.733,2.4,4.7,11,7.2,1.6,1.1,1,1.6,24.4,0.244,103.9,1.039,10.7,18.2,83.6,11.2,93.6,6180
Corey Brewer,SF,25,DEN,NBA,2012,59,17,1287,201,463,168,336,33,127,90,130,43,107,150,88,72,17,56,113,525,0.434,43.4,19.6,0.196,0.5,0.26,0.47,0.692,0.505,72.6,27.4,64,7.6,18.9,37.7,17.1,22.1,56.4,74.4,0.744,25.6,100,1,0,0,78.6,21.4,3.4,7.8,43.4,0.6,2.2,26,2.8,1.5,2.2,69.2,0.692,0.7,1.8,8.9,2.5,1.5,0.9,1.2,0.3,27.7,0.277,109.2,1.092,11.2,26.7,81.9,15.4,104.1,6872
Ronnie Brewer,SF,26,CHI,NBA,2012,66,43,1635,190,445,171,376,19,69,56,100,72,159,231,137,72,21,59,64,455,0.427,42.7,15.5,0.155,0.455,0.275,0.448,0.56,0.465,84.5,15.5,75.2,25.9,12.5,17.8,12.3,17.4,49.2,73.1,0.731,26.9,94.7,0.947,5.3,0.053,75.3,24.7,2.9,6.7,42.7,0.3,1,27.5,2.6,0.8,1.5,56,0.56,1.1,2.4,6.9,3.5,2.1,0.9,1.1,0.3,32.6,0.326,107.4,1.074,13.9,21.1,82.8,14,96.3,6359
Jon Brockman,PF,24,MIL,NBA,2012,35,0,239,15,45,15,44,0,1,7,15,33,42,75,9,4,1,10,33,37,0.333,33.3,11.2,0.112,0.341,0,0.333,0.467,0.359,97.8,2.2,81.1,16.2,0,5.4,18.9,13.5,64.9,46.7,0.467,53.3,0,0,0,0,46.7,53.3,0.4,1.3,33.3,0,0,0,0.4,0.2,0.4,46.7,0.467,0.9,1.2,1.1,2.1,0.3,0.3,0.1,0,27.7,0.277,105.5,1.055,12.4,21.4,85.6,14.1,99,6535
MarShon Brooks,SG,23,NJN,NBA,2012,56,47,1648,274,640,227,490,47,150,113,148,70,130,200,131,52,15,118,116,708,0.428,42.8,22.8,0.228,0.463,0.313,0.465,0.764,0.502,76.6,23.4,64.1,24.3,19.9,19.1,16,21.8,39.8,28.6,0.286,71.4,66,0.66,34,0.34,35,65,4.9,11.4,42.8,0.8,2.7,31.3,4.1,2,2.6,76.4,0.764,1.3,2.3,12.6,3.6,2.3,2.1,0.9,0.3,27.8,0.278,102.9,1.029,11.9,21.7,80.6,15.1,93.1,6144
Derrick Brown,SF,24,CHA,NBA,2012,65,17,1443,212,409,206,385,6,24,94,141,95,141,236,67,48,12,55,96,524,0.518,51.8,16.9,0.169,0.535,0.25,0.526,0.667,0.556,94.1,5.9,78.6,19.8,3.4,26,17.9,19.5,58.8,62.1,0.621,37.9,83.3,0.833,16.7,0.167,62.7,37.3,3.3,6.3,51.8,0.1,0.4,25,3.2,1.4,2.2,66.7,0.667,1.5,2.2,8.1,3.6,1,0.8,0.7,0.2,23.6,0.236,95.2,0.952,10.3,22.2,80.2,14.5,87,5739
Kwame Brown,C,29,GSW,NBA,2012,9,3,187,21,40,21,40,0,0,15,34,16,41,57,4,8,0,14,21,57,0.525,52.5,16.7,0.167,0.525,,0.525,0.441,0.519,100,0,73.7,0,0,0,26.3,31.6,73.7,76.2,0.762,23.8,0,0,0,0,76.2,23.8,2.3,4.4,52.5,0,0,0,2.3,1.7,3.8,44.1,0.441,1.8,4.6,6.3,6.3,0.4,1.6,0.9,0,22.9,0.229,105.4,1.054,9.7,18.7,82.5,13.9,97.8,6453
Shannon Brown,PG,26,PHO,NBA,2012,59,19,1400,251,598,183,410,68,188,80,99,38,119,157,69,44,15,64,66,650,0.42,42,22.8,0.228,0.446,0.362,0.477,0.808,0.507,68.6,31.4,56.3,23.7,31.4,17.5,12.3,18.8,32.6,54.1,0.541,45.9,72.1,0.721,27.9,0.279,59,41,4.3,10.1,42,1.2,3.2,36.2,3.1,1.4,1.7,80.8,0.808,0.6,2,11,2.7,1.2,1.1,0.7,0.3,25.8,0.258,106.2,1.062,10.9,21.2,82.5,14.1,98.4,6492
Kobe Bryant,SF,33,LAL,NBA,2012,58,58,2232,574,1336,487,1049,87,287,381,451,66,247,313,264,69,18,204,105,1616,0.43,43,35.4,0.354,0.464,0.303,0.462,0.845,0.527,78.5,21.5,60.3,30.3,16.2,9,23.6,14,30,40.9,0.409,59.1,64.4,0.644,35.6,0.356,44.4,55.6,9.9,23,43,1.5,4.9,30.3,8.4,6.6,7.8,84.5,0.845,1.1,4.3,27.9,5.4,4.6,3.5,1.2,0.3,29.1,0.291,106,1.06,12.1,24.1,80.6,15.1,97.3,6422
Chase Budinger,SF,23,HOU,NBA,2012,58,9,1298,208,471,120,252,88,219,54,70,38,179,217,74,29,7,55,65,558,0.442,44.2,19.4,0.194,0.476,0.402,0.535,0.771,0.556,53.5,46.5,43,10.8,47.3,17.9,9.7,15.2,32.3,65,0.65,35,95.5,0.955,4.5,0.045,77.9,22.1,3.6,8.1,44.2,1.5,3.8,40.2,2.1,0.9,1.2,77.1,0.771,0.7,3.1,9.6,3.7,1.3,0.9,0.5,0.1,27.5,0.275,105.5,1.055,11.7,19.7,84,14.5,98.1,6474
Alec Burks,SG,20,UTA,NBA,2012,59,0,939,153,357,138,312,15,45,104,143,57,75,132,55,27,5,51,84,425,0.429,42.9,21.8,0.218,0.442,0.333,0.45,0.727,0.506,87.4,12.6,64.9,16.5,10.6,32.5,24.5,23.8,48.5,51.4,0.514,48.6,86.7,0.867,13.3,0.133,54.9,45.1,2.6,6.1,42.9,0.3,0.8,33.3,2.3,1.8,2.4,72.7,0.727,1,1.3,7.2,2.2,0.9,0.9,0.5,0.1,30.2,0.302,106.8,1.068,13,25.3,83.8,14.2,99.7,6577
Caron Butler,SF,31,LAC,NBA,2012,63,63,1871,287,705,195,448,92,257,87,107,44,186,230,78,52,9,77,123,753,0.407,40.7,20.4,0.204,0.435,0.358,0.472,0.813,0.501,63.5,36.5,51.8,30.5,36.7,9.3,11.6,18.1,21.2,66.7,0.667,33.3,94.6,0.946,5.4,0.054,75.6,24.4,4.6,11.2,40.7,1.5,4.1,35.8,3.1,1.4,1.7,81.3,0.813,0.7,3,12,3.7,1.2,1.2,0.8,0.1,29.5,0.295,108.5,1.085,12.1,23.3,81.3,13.3,97.5,6438
Jimmy Butler,SF,22,CHI,NBA,2012,42,0,359,32,79,30,68,2,11,43,56,23,33,56,14,11,5,14,20,109,0.405,40.5,15,0.15,0.441,0.182,0.418,0.768,0.526,86.1,13.9,55,18.3,5.5,23.9,39.4,19.3,36.7,63.3,0.633,36.7,100,1,0,0,65.6,34.4,0.8,1.9,40.5,0,0.3,18.2,0.7,1,1.3,76.8,0.768,0.5,0.8,2.6,1.3,0.3,0.3,0.3,0.1,32.6,0.326,107.4,1.074,13.9,21.1,82.8,14,96.3,6359
Rasual Butler,SF,32,TOR,NBA,2012,34,14,453,41,133,20,56,21,77,7,12,6,60,66,19,7,5,15,39,110,0.308,30.8,15.9,0.159,0.357,0.273,0.387,0.583,0.398,42.1,57.9,36.4,27.3,57.3,12.7,6.4,15.5,9.1,75,0.75,25,95.2,0.952,4.8,0.048,85.4,14.6,1.2,3.9,30.8,0.6,2.3,27.3,0.6,0.2,0.4,58.3,0.583,0.2,1.8,3.2,1.9,0.6,0.4,0.2,0.1,25.9,0.259,100.8,1.008,10.6,21.4,78.1,15.2,90.7,5986
Derrick Byars,SF,27,SAS,NBA,2012,2,0,37,3,11,3,5,0,6,4,4,6,5,11,1,2,0,0,2,10,0.273,27.3,13.4,0.134,0.6,0,0.273,1,0.392,45.5,54.5,60,0,0,40,40,20,60,66.7,0.667,33.3,0,0,0,0,66.7,33.3,1.5,5.5,27.3,0,3,0,1.5,2,2,100,1,3,2.5,5,5.5,0.5,0,1,0,25.1,0.251,110.9,1.109,10.3,21.6,82.8,13.6,103.7,6841
Andrew Bynum,C,24,LAL,NBA,2012,60,60,2112,444,796,443,791,1,5,234,338,192,517,709,85,27,116,152,104,1123,0.558,55.8,23.7,0.237,0.56,0.2,0.558,0.692,0.594,99.4,0.6,78.9,4.1,0.3,7.2,20.8,11.1,74.8,67.5,0.675,32.5,100,1,0,0,67.6,32.4,7.4,13.3,55.8,0,0.1,20,7.4,3.9,5.6,69.2,0.692,3.2,8.6,18.7,11.8,1.4,2.5,0.5,1.9,29.1,0.291,106,1.06,12.1,24.1,80.6,15.1,97.3,6422
Will Bynum,PG,29,DET,NBA,2012,36,0,514,74,194,67,165,7,29,49,64,10,46,56,66,23,3,54,61,204,0.381,38.1,24.4,0.244,0.406,0.241,0.399,0.766,0.459,85.1,14.9,65.7,13.7,10.3,29.4,24,18.1,52,19.4,0.194,80.6,85.7,0.857,14.3,0.143,25.7,74.3,2.1,5.4,38.1,0.2,0.8,24.1,1.9,1.4,1.8,76.6,0.766,0.3,1.3,5.7,1.6,1.8,1.5,0.6,0.1,28.1,0.281,101,1.01,11.7,22.1,79.3,15.7,90.9,5997
Jose Calderon,PG,30,TOR,NBA,2012,53,53,1799,218,477,159,318,59,159,60,68,19,141,160,468,47,3,104,94,555,0.457,45.7,16.1,0.161,0.5,0.371,0.519,0.882,0.547,66.7,33.3,57.3,40,31.9,8.1,10.8,14.6,17.3,23.9,0.239,76.1,79.7,0.797,20.3,0.203,39,61,4.1,9,45.7,1.1,3,37.1,3,1.1,1.3,88.2,0.882,0.4,2.7,10.5,3,8.8,2,0.9,0.1,25.9,0.259,100.8,1.008,10.6,21.4,78.1,15.2,90.7,5986
Marcus Camby,C,37,TOT,NBA,2012,59,53,1352,128,287,126,282,2,5,29,64,157,373,530,107,50,85,57,126,287,0.446,44.6,12.6,0.126,0.447,0.4,0.449,0.453,0.455,98.3,1.7,87.8,24.4,2.1,2.4,10.1,14.6,63.4,61.1,0.611,38.9,100,1,0,0,61.7,38.3,2.2,4.9,44.6,0,0.1,40,2.1,0.5,1.1,45.3,0.453,2.7,6.3,4.9,9,1.8,1,0.8,1.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Brian Cardinal,PF,34,DAL,NBA,2012,44,0,277,14,55,4,6,10,49,5,6,4,30,34,16,8,2,8,38,43,0.255,25.5,11,0.11,0.667,0.204,0.345,0.833,0.373,10.9,89.1,18.6,4.7,69.8,0,11.6,34.9,14,100,1,0,100,1,0,0,100,0,0.3,1.3,25.5,0.2,1.1,20.4,0.1,0.1,0.1,83.3,0.833,0.1,0.7,1,0.8,0.4,0.2,0.2,0,23.4,0.234,103.3,1.033,10.1,20.2,82,14,95.8,6322
DeMarre Carroll,SF,25,TOT,NBA,2012,24,9,348,43,105,36,86,7,19,14,16,28,25,53,18,12,1,11,37,107,0.41,41,16.1,0.161,0.419,0.368,0.443,0.875,0.478,81.9,18.1,67.3,24.3,19.6,20.6,13.1,22.4,43,58.3,0.583,41.7,100,1,0,0,65.1,34.9,1.8,4.4,41,0.3,0.8,36.8,1.5,0.6,0.7,87.5,0.875,1.2,1,4.5,2.2,0.8,0.5,0.5,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Matt Carroll,SG,31,CHA,NBA,2012,53,2,596,52,157,44,114,8,43,30,38,8,50,58,38,16,7,24,52,142,0.331,33.1,15.4,0.154,0.386,0.186,0.357,0.789,0.409,72.6,27.4,62,39.4,16.9,10.6,21.1,12.7,22.5,72.7,0.727,27.3,100,1,0,0,76.9,23.1,1,3,33.1,0.2,0.8,18.6,0.8,0.6,0.7,78.9,0.789,0.2,0.9,2.7,1.1,0.7,0.5,0.3,0.1,23.6,0.236,95.2,0.952,10.3,22.2,80.2,14.5,87,5739
Anthony Carter,PG,36,TOR,NBA,2012,24,0,209,17,53,12,36,5,17,8,10,5,28,33,34,8,4,17,20,47,0.321,32.1,16.5,0.165,0.333,0.294,0.368,0.8,0.409,67.9,32.1,51.1,12.8,31.9,14.9,17,19.1,38.3,33.3,0.333,66.7,60,0.6,40,0.4,41.2,58.8,0.7,2.2,32.1,0.2,0.7,29.4,0.5,0.3,0.4,80,0.8,0.2,1.2,2,1.4,1.4,0.7,0.3,0.2,25.9,0.259,100.8,1.008,10.6,21.4,78.1,15.2,90.7,5986
Vince Carter,SG,35,DAL,NBA,2012,61,40,1542,223,542,149,337,74,205,95,115,32,173,205,139,56,25,84,134,615,0.411,41.1,20.5,0.205,0.442,0.361,0.48,0.826,0.519,62.2,37.8,48.5,14.3,36.1,7.2,15.4,13.8,34.1,26.2,0.262,73.8,86.5,0.865,13.5,0.135,46.2,53.8,3.7,8.9,41.1,1.2,3.4,36.1,2.4,1.6,1.9,82.6,0.826,0.5,2.8,10.1,3.4,2.3,1.4,0.9,0.4,23.4,0.234,103.3,1.033,10.1,20.2,82,14,95.8,6322
Omri Casspi,SF,23,CLE,NBA,2012,65,35,1341,166,412,113,244,53,168,74,108,63,165,228,66,37,21,64,115,459,0.403,40.3,17.7,0.177,0.463,0.315,0.467,0.685,0.499,59.2,40.8,49.2,8.3,34.6,20.7,16.1,14.2,41,65.5,0.655,34.5,90.6,0.906,9.4,0.094,73.5,26.5,2.6,6.3,40.3,0.8,2.6,31.5,1.7,1.1,1.7,68.5,0.685,1,2.5,7.1,3.5,1,1,0.6,0.3,28.9,0.289,101.1,1.011,12.7,24.9,81.2,15.4,93,6140
Mario Chalmers,PG,25,MIA,NBA,2012,64,64,1825,223,498,122,238,101,260,80,101,16,155,171,222,97,11,142,166,627,0.448,44.8,17.3,0.173,0.513,0.388,0.549,0.792,0.578,47.8,52.2,38.9,11.2,48.3,12.3,12.8,21.4,27.8,26.2,0.262,73.8,89.1,0.891,10.9,0.109,54.7,45.3,3.5,7.8,44.8,1.6,4.1,38.8,1.9,1.3,1.6,79.2,0.792,0.3,2.4,9.8,2.7,3.5,2.2,1.5,0.2,26.6,0.266,106.6,1.066,10.4,24.2,79,15.2,98.5,6500
Tyson Chandler,C,29,NYK,NBA,2012,62,62,2061,241,355,241,353,0,2,217,315,212,400,612,56,56,89,102,186,699,0.679,67.9,12.9,0.129,0.683,0,0.679,0.689,0.708,99.4,0.6,69,0.3,0,10.9,31,14.4,68.7,80.9,0.809,19.1,0,0,0,0,80.9,19.1,3.9,5.7,67.9,0,0,0,3.9,3.5,5.1,68.9,0.689,3.4,6.5,11.3,9.9,0.9,1.6,0.9,1.4,26.6,0.266,104.4,1.044,11.3,24.8,80.8,16,97.8,6458
Wilson Chandler,SF,24,DEN,NBA,2012,8,6,215,31,79,28,67,3,12,10,12,6,35,41,17,6,6,18,18,75,0.392,39.2,21.1,0.211,0.418,0.25,0.411,0.833,0.445,84.8,15.2,74.7,24,12,20,13.3,18.7,50.7,25,0.25,75,66.7,0.667,33.3,0.333,29,71,3.9,9.9,39.2,0.4,1.5,25,3.5,1.3,1.5,83.3,0.833,0.8,4.4,9.4,5.1,2.1,2.3,0.8,0.8,27.7,0.277,109.2,1.092,11.2,26.7,81.9,15.4,104.1,6872
Josh Childress,SF,28,PHO,NBA,2012,34,0,491,48,99,44,75,4,24,0,2,31,64,95,34,14,6,9,38,100,0.485,48.5,10.1,0.101,0.587,0.167,0.505,0,0.501,75.8,24.2,88,2,12,22,0,32,86,63.6,0.636,36.4,100,1,0,0,66.7,33.3,1.4,2.9,48.5,0.1,0.7,16.7,1.3,0,0.1,0,0,0.9,1.9,2.9,2.8,1,0.3,0.4,0.2,25.8,0.258,106.2,1.062,10.9,21.2,82.5,14.1,98.4,6492
Earl Clark,SF,24,ORL,NBA,2012,45,1,559,51,139,51,139,0,0,21,29,35,89,124,18,12,32,25,72,123,0.367,36.7,15.1,0.151,0.367,,0.367,0.724,0.405,100,0,82.9,35.8,0,9.8,17.1,19.5,47.2,76.5,0.765,23.5,0,0,0,0,76.5,23.5,1.1,3.1,36.7,0,0,0,1.1,0.5,0.6,72.4,0.724,0.8,2,2.7,2.8,0.4,0.6,0.3,0.7,26.5,0.265,105,1.05,11.2,22.8,78.2,14.9,94.2,6215
Norris Cole,PG,23,MIA,NBA,2012,65,2,1260,177,450,156,374,21,76,66,85,21,70,91,133,44,2,105,124,441,0.393,39.3,21.9,0.219,0.417,0.276,0.417,0.776,0.452,83.1,16.9,70.7,24,14.3,22.7,15,24.3,46.7,32.1,0.321,67.9,81,0.81,19,0.19,37.9,62.1,2.7,6.9,39.3,0.3,1.2,27.6,2.4,1,1.3,77.6,0.776,0.3,1.1,6.8,1.4,2,1.6,0.7,0,26.6,0.266,106.6,1.066,10.4,24.2,79,15.2,98.5,6500
Jason Collins,C,33,ATL,NBA,2012,30,10,308,16,40,16,40,0,0,7,15,12,36,48,10,4,3,10,34,39,0.4,40,9.1,0.091,0.4,,0.4,0.467,0.418,100,0,82.1,15.4,0,5.1,17.9,10.3,66.7,93.8,0.938,6.3,0,0,0,0,93.8,6.3,0.5,1.3,40,0,0,0,0.5,0.2,0.5,46.7,0.467,0.4,1.2,1.3,1.6,0.3,0.3,0.1,0.1,23.9,0.239,104.9,1.049,9.9,21,81,14,96.6,6375
Darren Collison,PG,24,IND,NBA,2012,60,56,1878,230,523,196,429,34,94,127,153,30,157,187,287,49,14,114,101,621,0.44,44,17,0.17,0.457,0.362,0.472,0.83,0.526,82,18,63.1,27.7,16.4,23.5,20.5,17.6,35.4,28.1,0.281,71.9,76.5,0.765,23.5,0.235,35.2,64.8,3.8,8.7,44,0.6,1.6,36.2,3.3,2.1,2.6,83,0.83,0.5,2.6,10.4,3.1,4.8,1.9,0.8,0.2,29.2,0.292,106.7,1.067,12.5,26.1,81.4,14,97.7,6449
Nick Collison,PF,31,OKC,NBA,2012,63,0,1307,120,201,120,200,0,1,44,62,119,155,274,82,33,28,61,153,284,0.597,59.7,10.2,0.102,0.6,0,0.597,0.71,0.622,99.5,0.5,84.5,14.8,0,2.8,15.5,14.1,69.7,68.3,0.683,31.7,0,0,0,0,68.3,31.7,1.9,3.2,59.7,0,0,0,1.9,0.7,1,71,0.71,1.9,2.5,4.5,4.3,1.3,1,0.5,0.4,27.8,0.278,109.8,1.098,11,26.4,79.2,16.3,103.1,6802
