Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Chucky Brown,F,32,TOT,NBA,2001,26,2,339,40,95,40,92,0,3,22,34,8,46,54,11,9,7,8,37,102,0.421,42.1,15.7,0.157,0.435,0,0.421,0.647,0.464,96.8,3.2,78.4,43.1,0,7.8,21.6,9.8,35.3,72.5,0.725,27.5,0,0,0,0,72.5,27.5,1.5,3.7,0.421,0,0,0,1.5,0.8,1.3,64.7,0.647,0.3,1.8,3.9,2.1,0.4,0.3,0.35,0.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Dee Brown,G,32,ORL,NBA,2001,7,0,155,16,44,4,12,12,32,4,5,0,11,11,12,4,0,7,10,48,0.364,36.4,15.3,0.153,0.333,0.375,0.5,0.8,0.519,27.3,72.7,16.7,16.7,75,6.3,8.3,37.5,0,25,0.25,75,75,0.75,25,0.25,62.5,37.5,2.3,6.3,0.364,1.7,5,0.375,0.6,0.6,0.7,80,0.8,0,1.6,6.9,1.6,1.7,1,0.57,0,29.1,0.291,103.2,1.032,13,25.2,83.8,15.2,97.5,7992
P.J Brown,#N/A,31,CHH,NBA,2001,80,79,2811,249,561,249,557,0,4,178,209,257,485,742,127,78,92,108,260,676,0.444,44.4,#N/A,#N/A,0.447,0,0.444,0.852,0.518,99.3,0.7,73.7,33.1,0,11.1,26.3,14.6,40.5,71.1,0.711,28.9,0,0,0,0,71.1,28.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.1,#N/A,#N/A,#N/A,#N/A,3.2,6.1,#N/A,9.3,#N/A,#N/A,#N/A,1.15,29.8,0.298,101.8,1.018,12.6,26.2,79.3,14.4,91.9,7539
Randy Brown,G,32,BOS,NBA,2001,54,35,1238,100,237,100,234,0,3,23,40,23,76,99,154,62,10,56,132,223,0.422,42.2,11.5,0.115,0.427,0,0.422,0.575,0.438,98.7,1.3,89.7,58.3,0,18.4,10.3,23.3,31.4,77,0.77,23,0,0,0,0,77,23,1.9,4.4,0.422,0,0,0,1.9,0.4,0.7,57.5,0.575,0.4,1.4,4.1,1.8,2.9,1,1.15,0.19,25.3,0.253,101.4,1.014,10.9,26.7,79.1,15.7,94.6,7759
Rick Brunson,PG,28,TOT,NBA,2001,22,0,208,18,54,16,40,2,14,8,15,5,16,21,31,8,1,17,21,46,0.333,33.3,16.6,0.166,0.4,0.143,0.352,0.533,0.38,74.1,25.9,69.6,39.1,13,4.3,17.4,26.1,30.4,31.3,0.313,68.8,100,1,0,0,38.9,61.1,0.8,2.5,0.333,0.1,1,0.143,0.7,0.4,0.7,53.3,0.533,0.2,0.7,2.1,1,1.4,0.8,0.36,0.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Kobe Bryant,SF,22,LAL,NBA,2001,68,68,2783,701,1510,640,1310,61,200,475,557,104,295,399,338,114,43,220,222,1938,0.464,46.4,31.5,0.315,0.489,0.305,0.484,0.853,0.552,86.8,13.2,66,29.8,9.4,13.6,24.5,17.3,36.2,38.4,0.384,61.6,77,0.77,23,0.23,41.8,58.2,10.3,22.2,0.464,0.9,3,0.305,9.4,7,8.2,85.3,0.853,1.5,4.3,28.5,5.9,5,3.2,1.68,0.63,31.1,0.311,108.4,1.084,13.2,28.5,81.5,14.4,100.6,8251
Mark Bryant,F,35,DAL,NBA,2001,18,1,101,8,20,8,20,0,0,3,5,4,17,21,3,1,2,5,29,19,0.4,40,12.1,0.121,0.4,,0.4,0.6,0.428,100,0,84.2,42.1,0,0,15.8,26.3,42.1,62.5,0.625,37.5,0,0,0,0,62.5,37.5,0.4,1.1,0.4,0,0,0,0.4,0.2,0.3,60,0.6,0.2,0.9,1.1,1.2,#N/A,#N/A,0.06,0.11,24.1,0.241,107.1,1.071,10.1,23.8,81.9,13.9,100.5,8239
Greg Buckner,SG,24,DAL,NBA,2001,37,9,820,84,192,82,185,2,7,59,81,60,97,157,49,33,9,27,118,229,0.438,43.8,14.5,0.145,0.443,0.286,0.443,0.728,0.503,96.4,3.6,71.6,4.4,2.6,7.4,25.8,17.5,67.2,65.9,0.659,34.1,100,1,0,0,66.7,33.3,2.3,5.2,0.438,0.1,0,0.286,2.2,1.6,2.2,72.8,0.728,1.6,2.6,6.2,4.2,1.3,0.7,0.89,0.24,24.1,0.241,107.1,1.071,10.1,23.8,81.9,13.9,100.5,8239
Jud Buechler,G,32,DET,NBA,2001,57,3,737,76,164,44,87,32,77,9,12,20,74,94,39,21,10,25,83,193,0.463,46.3,11.4,0.114,0.506,0.416,0.561,0.75,0.57,52.8,47.2,45,25.1,50.3,20.9,4.7,19.9,19.9,81.4,0.814,18.6,96.9,0.969,3.1,0.031,88,12,1.3,2.9,0.463,0.6,1,0.416,0.8,0.2,0.2,75,0.75,0.4,1.3,3.4,1.6,0.7,0.4,0.37,0.18,29.3,0.293,100,1,13.5,27.2,83.9,15.9,95.6,7837
Rodney Buford,SF,23,PHI,NBA,2001,47,0,573,104,241,88,203,16,38,24,29,16,58,74,17,17,6,29,68,248,0.432,43.2,22.4,0.224,0.433,0.421,0.465,0.828,0.489,84.2,15.8,71,38.7,19.4,13.7,9.7,16.9,32.3,70.5,0.705,29.5,93.8,0.938,6.3,0.063,74,26,2.2,5.1,0.432,0.3,1,0.421,1.9,0.5,0.6,82.8,0.828,0.3,1.2,5.3,1.6,0.4,0.6,0.36,0.13,31.2,0.312,103.6,1.036,13.1,27.8,79.1,15.8,94.7,7763
Matt Bullard,F,33,HOU,NBA,2001,61,5,1000,129,305,43,92,86,213,10,14,22,108,130,42,10,9,12,76,354,0.423,42.3,15.1,0.151,0.467,0.404,0.564,0.714,0.569,30.2,69.8,24.3,15.8,72.9,5.4,2.8,13.8,8.5,72.1,0.721,27.9,95.3,0.953,4.7,0.047,87.6,12.4,2.1,5,0.423,1.4,3,0.404,0.7,0.2,0.2,71.4,0.714,0.4,1.8,5.8,2.1,0.7,0.2,0.16,0.15,27.5,0.275,106.7,1.067,11.2,25.4,79.2,14.7,97.2,7972
Scott Burrell,G,30,CHH,NBA,2001,4,0,41,7,15,5,9,2,6,1,4,1,2,3,1,3,0,0,8,17,0.467,46.7,19.6,0.196,0.556,0.333,0.533,0.25,0.507,60,40,58.8,47.1,35.3,11.8,5.9,17.6,11.8,80,0.8,20,100,1,0,0,85.7,14.3,1.8,3.8,0.467,0.5,2,0.333,1.3,0.3,1,25,0.25,0.3,0.5,4.3,0.8,0.3,0,0.75,0,29.8,0.298,101.8,1.018,12.6,26.2,79.3,14.4,91.9,7539
Jason Caffey,F,27,MIL,NBA,2001,70,33,1460,179,367,179,367,0,0,142,211,135,218,353,53,38,25,77,184,500,0.488,48.8,16.8,0.168,0.488,,0.488,0.673,0.544,100,0,71.6,12.8,0,13.8,28.4,15,58.8,66.5,0.665,33.5,0,0,0,0,66.5,33.5,2.6,5.2,0.488,0,0,0,2.6,2,3,67.3,0.673,1.9,3.1,7.1,5,0.8,1.1,0.54,0.36,28.1,0.281,108.8,1.088,11.9,22.9,82.9,13.7,100.7,8260
Marcus Camby,C,26,NYK,NBA,2001,63,63,2127,304,580,303,572,1,8,150,225,196,527,723,52,66,136,63,205,759,0.524,52.4,17.1,0.171,0.53,0.125,0.525,0.667,0.559,98.6,1.4,79.8,10.3,0.4,8.2,19.8,19.1,69.6,67,0.67,33,0,0,100,1,66.8,33.2,4.8,9.2,0.524,0,0,0.125,4.8,2.4,3.6,66.7,0.667,3.1,8.4,12,11.5,0.8,1,1.05,2.16,24.2,0.242,101.2,1.012,9.4,21.1,75.6,14.5,88.7,7275
Elden Campbell,C,32,CHH,NBA,2001,78,78,2337,367,834,367,828,0,6,288,406,157,451,608,104,60,140,144,280,1022,0.44,44,23,0.23,0.443,0,0.44,0.709,0.505,99.3,0.7,71.8,25.4,0,1.5,28.2,9.9,46.4,72.8,0.728,27.2,0,0,0,0,72.8,27.2,4.7,10.7,0.44,0,0,0,4.7,3.7,5.2,70.9,0.709,2,5.8,13.1,7.8,1.3,1.8,0.77,1.79,29.8,0.298,101.8,1.018,12.6,26.2,79.3,14.4,91.9,7539
Brian Cardinal,PF,23,DET,NBA,2001,15,0,126,10,31,10,26,0,5,11,18,8,15,23,3,7,2,9,27,31,0.323,32.3,16.2,0.162,0.385,0,0.323,0.611,0.398,83.9,16.1,64.5,25.8,0,22.6,35.5,19.4,38.7,90,0.9,10,0,0,0,0,90,10,0.7,2.1,0.323,0,0,0,0.7,0.7,1.2,61.1,0.611,0.5,1,2.1,1.5,#N/A,#N/A,0.47,0.13,29.3,0.293,100,1,13.5,27.2,83.9,15.9,95.6,7837
Chris Carr,G,26,BOS,NBA,2001,35,0,309,53,112,36,75,17,37,46,60,11,33,44,11,4,3,19,45,169,0.473,47.3,22.6,0.226,0.48,0.459,0.549,0.767,0.611,67,33,42.6,21.3,30.2,9.5,27.2,12.4,21.3,66.7,0.667,33.3,100,1,0,0,77.4,22.6,1.5,3.2,0.473,0.5,1,0.459,1,1.3,1.7,76.7,0.767,0.3,0.9,4.8,1.3,0.3,0.5,0.11,0.09,25.3,0.253,101.4,1.014,10.9,26.7,79.1,15.7,94.6,7759
Anthony Carter,PG,25,MIA,NBA,2001,72,6,1630,195,480,189,440,6,40,65,103,46,134,180,268,73,10,119,154,461,0.406,40.6,19,0.19,0.43,0.15,0.413,0.631,0.439,91.7,8.3,82,37.7,3.9,21.9,14.1,24.1,44.3,52.9,0.529,47.1,50,0.5,50,0.5,52.8,47.2,2.7,6.7,0.406,0.1,1,0.15,2.6,0.9,1.4,63.1,0.631,0.6,1.9,6.4,2.5,3.7,1.7,1.01,0.14,24.3,0.243,101.1,1.011,9.9,22.9,76.3,13.7,88.9,7289
Vince Carter,SG,24,TOR,NBA,2001,75,75,2979,762,1656,600,1259,162,397,384,502,176,240,416,291,114,82,167,205,2070,0.46,46,30.5,0.305,0.477,0.408,0.509,0.765,0.551,76,24,58,28.5,23.5,15.7,18.6,13.6,29.5,55.8,0.558,44.2,77.2,0.772,22.8,0.228,60.4,39.6,10.2,22.1,0.46,2.2,5,0.408,8,5.1,6.7,76.5,0.765,2.3,3.2,27.6,5.5,3.9,2.2,1.52,1.09,30.8,0.308,105.9,1.059,13.6,24.2,85,13.2,97.6,8007
Sam Cassell,PG,31,MIL,NBA,2001,76,75,2709,537,1132,507,1034,30,98,277,323,46,244,290,580,88,8,220,214,1381,0.474,47.4,24.6,0.246,0.49,0.306,0.488,0.858,0.542,91.3,8.7,73.4,47.9,6.5,21.1,20.1,18,25.5,33.3,0.333,66.7,83.3,0.833,16.7,0.167,36.1,63.9,7.1,14.9,0.474,0.4,1,0.306,6.7,3.6,4.3,85.8,0.858,0.6,3.2,18.2,3.8,7.6,2.9,1.16,0.11,28.1,0.281,108.8,1.088,11.9,22.9,82.9,13.7,100.7,8260
Kelvin Cato,C,26,HOU,NBA,2001,35,13,624,64,111,64,111,0,0,37,57,47,94,141,11,13,31,25,89,165,0.577,57.7,12,0.12,0.577,,0.577,0.649,0.606,100,0,77.6,2.4,0,10.3,22.4,15.2,75.2,92.2,0.922,7.8,0,0,0,0,92.2,7.8,1.8,3.2,0.577,0,0,0,1.8,1.1,1.6,64.9,0.649,1.3,2.7,4.7,4,0.3,0.7,0.37,0.89,27.5,0.275,106.7,1.067,11.2,25.4,79.2,14.7,97.2,7972
Duane Causwell,C,32,MIA,NBA,2001,31,14,384,32,85,32,85,0,0,12,25,23,60,83,5,8,18,23,67,76,0.376,37.6,15.4,0.154,0.376,,0.376,0.48,0.396,100,0,84.2,13.2,0,2.6,15.8,15.8,71.1,65.6,0.656,34.4,0,0,0,0,65.6,34.4,1,2.7,0.376,0,0,0,1,0.4,0.8,48,0.48,0.7,1.9,2.5,2.7,#N/A,#N/A,0.26,0.58,24.3,0.243,101.1,1.011,9.9,22.9,76.3,13.7,88.9,7289
Cedric Ceballos,F,31,TOT,NBA,2001,40,0,559,101,229,79,156,22,73,37,43,34,72,106,20,16,7,32,61,261,0.441,44.1,22.8,0.228,0.506,0.301,0.489,0.86,0.526,68.1,31.9,60.5,12.3,25.3,22.6,14.2,20.7,48.3,68.4,0.684,31.6,100,1,0,0,75.2,24.8,2.5,5.7,0.441,0.6,2,0.301,2,0.9,1.1,86,0.86,0.9,1.8,6.5,2.7,0.5,0.8,0.4,0.18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Calbert Cheaney,SG,29,DEN,NBA,2001,9,5,153,10,30,10,30,0,0,1,2,5,15,20,9,4,2,5,14,21,0.333,33.3,10.4,0.104,0.333,,0.333,0.5,0.34,100,0,95.2,47.6,0,9.5,4.8,47.6,47.6,80,0.8,20,0,0,0,0,80,20,1.1,3.3,0.333,0,0,0,1.1,0.1,0.2,50,0.5,0.6,1.7,2.3,2.2,1,0.6,0.44,0.22,28.3,0.283,103.7,1.037,12.7,24,83.9,13.9,96.6,7918
Chris Childs,G,33,TOT,NBA,2001,77,5,1859,135,335,103,229,32,106,60,71,24,178,202,355,59,15,156,242,362,0.403,40.3,13.5,0.135,0.45,0.302,0.451,0.845,0.494,68.4,31.6,56.9,39.2,26.5,15.7,16.6,19.9,17.7,41.7,0.417,58.3,90.6,0.906,9.4,0.094,53.3,46.7,1.8,4.4,0.403,0.4,1,0.302,1.3,0.8,0.9,84.5,0.845,0.3,2.3,4.7,2.6,4.6,2,0.77,0.19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Doug Christie,SG,30,SAC,NBA,2001,81,81,2939,311,788,217,538,94,250,280,312,95,260,355,289,183,45,154,224,996,0.395,39.5,16.1,0.161,0.403,0.376,0.454,0.897,0.538,68.3,31.7,43.6,9.8,28.3,18.2,28.1,19.3,33.7,50.2,0.502,49.8,92.6,0.926,7.4,0.074,63,37,3.8,9.7,0.395,1.2,3,0.376,2.7,3.5,3.9,89.7,0.897,1.2,3.2,12.3,4.4,3.6,1.9,2.26,0.56,27.2,0.272,105.6,1.056,12,25.3,85,14.9,101.7,8343
Keon Clark,PF,25,TOT,NBA,2001,81,3,1720,249,519,249,518,0,1,142,240,136,298,434,72,32,154,90,244,640,0.48,48,18.5,0.185,0.481,0,0.48,0.592,0.512,99.8,0.2,77.8,9.4,0,17.5,22.2,14.8,68.4,65.5,0.655,34.5,0,0,0,0,65.5,34.5,3.1,6.4,0.48,0,0,0,3.1,1.8,3,59.2,0.592,1.7,3.7,7.9,5.4,0.9,1.1,0.4,1.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Mateen Cleaves,PG,23,DET,NBA,2001,78,8,1268,160,400,155,383,5,17,97,137,26,106,132,207,49,1,139,153,422,0.4,40,20.5,0.205,0.405,0.294,0.406,0.708,0.458,95.8,4.3,73.5,35.5,3.6,22.3,23,17.3,37.9,36.8,0.368,63.2,80,0.8,20,0.2,38.1,61.9,2.1,5.1,0.4,0.1,0,0.294,2,1.2,1.8,70.8,0.708,0.3,1.4,5.4,1.7,2.7,1.8,0.63,0.01,29.3,0.293,100,1,13.5,27.2,83.9,15.9,95.6,7837
John Coker,C,29,GSW,NBA,2001,6,0,32,1,8,1,8,0,0,0,0,3,2,5,2,1,0,2,4,2,0.125,12.5,13.7,0.137,0.125,,0.125,,0.125,100,0,100,0,0,0,0,0,100,100,1,0,0,0,0,0,100,0,0.2,1.3,0.125,0,0,0,0.2,0,0,0,0,0.5,0.3,0.3,0.8,0.3,0.3,0.17,0,33.3,0.333,97.8,0.978,16.4,24.7,87.5,15.9,92.5,7584
Derrick Coleman,PF,33,CHH,NBA,2001,34,3,683,97,255,77,204,20,51,63,92,46,138,184,39,10,21,42,53,277,0.38,38,22.9,0.229,0.377,0.392,0.42,0.685,0.469,80,20,55.6,20.2,21.7,4.7,22.7,17,35.4,68.8,0.688,31.2,100,1,0,0,75.3,24.7,2.9,7.5,0.38,0.6,2,0.392,2.3,1.9,2.7,68.5,0.685,1.4,4.1,8.1,5.4,1.1,1.2,0.29,0.62,29.8,0.298,101.8,1.018,12.6,26.2,79.3,14.4,91.9,7539
Bimbo Coles,PG,32,CLE,NBA,2001,47,0,804,91,239,89,223,2,16,48,56,9,39,48,138,27,6,59,87,232,0.381,38.1,18.7,0.187,0.399,0.125,0.385,0.857,0.44,93.3,6.7,76.7,45.7,2.6,15.9,20.7,23.7,31,34.8,0.348,65.2,50,0.5,50,0.5,35.2,64.8,1.9,5.1,0.381,0,0,0.125,1.9,1,1.2,85.7,0.857,0.2,0.8,4.9,1,2.9,1.3,0.57,0.13,29.7,0.297,100.3,1.003,12.4,24.9,79.7,16.5,92.2,7561
Jason Collier,C,23,HOU,NBA,2001,23,0,222,27,71,27,70,0,1,17,24,12,25,37,6,2,3,11,27,71,0.38,38,19.4,0.194,0.386,0,0.38,0.708,0.435,98.6,1.4,76.1,45.1,0,8.5,23.9,14.1,31,81.5,0.815,18.5,0,0,0,0,81.5,18.5,1.2,3.1,0.38,0,0,0,1.2,0.7,1,70.8,0.708,0.5,1.1,3.1,1.6,0.3,0.5,0.09,0.13,27.5,0.275,106.7,1.067,11.2,25.4,79.2,14.7,97.2,7972
Sean Colson,G,25,TOT,NBA,2001,13,0,44,6,24,5,19,1,5,2,4,2,4,6,10,1,0,2,6,15,0.25,25,26.4,0.264,0.263,0.2,0.271,0.5,0.291,79.2,20.8,66.7,53.3,20,0,13.3,0,13.3,20,0.2,80,100,1,0,0,33.3,66.7,0.5,1.8,0.25,0.1,0,0.2,0.4,0.2,0.3,50,0.5,0.2,0.3,1.2,0.5,0.8,0.2,0.08,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Tyrone Corbin,F,38,TOR,NBA,2001,15,1,117,9,38,9,33,0,5,2,4,3,10,13,4,2,0,3,18,20,0.237,23.7,16,0.16,0.273,0,0.237,0.5,0.252,86.8,13.2,90,60,0,20,10,0,30,88.9,0.889,11.1,0,0,0,0,88.9,11.1,0.6,2.5,0.237,0,0,0,0.6,0.1,0.3,50,0.5,0.2,0.7,1.3,0.9,0.3,0.2,0.13,0,30.8,0.308,105.9,1.059,13.6,24.2,85,13.2,97.6,8007
Chris Crawford,SF,25,ATL,NBA,2001,47,22,901,122,270,116,248,6,22,68,83,28,82,110,37,21,16,62,117,318,0.452,45.2,18.1,0.181,0.468,0.273,0.463,0.819,0.519,91.9,8.1,73,27,5.7,19.5,21.4,15.7,45.9,61.2,0.612,38.8,100,1,0,0,63.1,36.9,2.6,5.7,0.452,0.1,0,0.273,2.5,1.4,1.8,81.9,0.819,0.6,1.7,6.8,2.3,0.8,1.3,0.45,0.34,28.9,0.289,98.7,0.987,12.5,22.1,81.3,16.7,91,7459
Jamal Crawford,SG,20,CHI,NBA,2001,61,8,1050,107,304,66,187,41,117,27,34,9,80,89,141,43,14,85,68,282,0.352,35.2,17.8,0.178,0.353,0.35,0.419,0.794,0.442,61.5,38.5,46.8,29.8,43.6,14.2,9.6,18.4,17,43.9,0.439,56.1,95.1,0.951,4.9,0.049,63.6,36.4,1.8,5,0.352,0.7,2,0.35,1.1,0.4,0.6,79.4,0.794,0.1,1.3,4.6,1.5,2.3,1.4,0.7,0.23,26.6,0.266,97.2,0.972,11.3,23.3,78.2,15.8,87.6,7181
Austin Croshere,PF,25,IND,NBA,2001,81,23,1874,276,701,206,494,70,207,200,231,123,264,387,92,36,50,136,180,822,0.394,39.4,23,0.23,0.417,0.338,0.444,0.866,0.512,70.5,29.5,50.1,16.3,25.5,10.1,24.3,14,33.8,52.9,0.529,47.1,94.3,0.943,5.7,0.057,63.4,36.6,3.4,8.7,0.394,0.9,3,0.338,2.5,2.5,2.9,86.6,0.866,1.5,3.3,10.1,4.8,1.1,1.7,0.44,0.62,27,0.27,102,1.02,11.2,24.5,78.4,15.2,92.6,7591
John Crotty,G,31,UTA,NBA,2001,31,0,264,22,65,18,58,4,7,17,19,13,15,28,34,6,0,19,32,65,0.338,33.8,15.9,0.159,0.31,0.571,0.369,0.895,0.443,89.2,10.8,55.4,12.3,18.5,26.2,26.2,20,43.1,55.6,0.556,44.4,100,1,0,0,63.6,36.4,0.7,2.1,0.338,0.1,0,0.571,0.6,0.5,0.6,89.5,0.895,0.4,0.5,2.1,0.9,1.1,0.6,0.19,0,30.2,0.302,107.6,1.076,11.5,27.8,76.7,15.8,97.1,7959
Vonteego Cummings,PG,24,GSW,NBA,2001,66,11,1495,178,517,130,374,48,143,79,116,47,90,137,227,67,14,91,160,483,0.344,34.4,18.3,0.183,0.348,0.336,0.391,0.681,0.425,72.3,27.7,53.8,26.5,29.8,20.1,16.4,25.3,27.3,37.7,0.377,62.3,62.5,0.625,37.5,0.375,44.4,55.6,2.7,7.8,0.344,0.7,2,0.336,2,1.2,1.8,68.1,0.681,0.7,1.4,7.3,2.1,3.4,1.4,1.02,0.21,33.3,0.333,97.8,0.978,16.4,24.7,87.5,15.9,92.5,7584
Bill Curley,F,28,TOT,NBA,2001,20,2,192,25,47,24,45,1,2,12,19,21,16,37,3,7,9,16,45,63,0.532,53.2,15.9,0.159,0.533,0.5,0.543,0.632,0.569,95.7,4.3,76.2,15.9,4.8,0,19,9.5,60.3,62.5,0.625,37.5,100,1,0,0,64,36,1.3,2.4,0.532,0.1,0,0.5,1.2,0.6,1,63.2,0.632,1.1,0.8,3.2,1.9,#N/A,#N/A,0.35,0.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Dell Curry,G,36,TOR,NBA,2001,71,1,956,162,382,100,237,62,145,43,51,16,69,85,75,27,8,39,66,429,0.424,42.4,20.6,0.206,0.422,0.428,0.505,0.843,0.53,62,38,46.6,39.2,43.4,11.7,10,14,7.5,78,0.78,22,91.9,0.919,8.1,0.081,83.3,16.7,2.3,5.4,0.424,0.9,2,0.428,1.4,0.6,0.7,84.3,0.843,0.2,1,6,1.2,1.1,0.5,0.38,0.11,30.8,0.308,105.9,1.059,13.6,24.2,85,13.2,97.6,8007
Michael Curry,SF,32,DET,NBA,2001,68,58,1485,145,319,141,310,4,9,62,73,21,100,121,132,27,3,61,173,356,0.455,45.5,12.4,0.124,0.455,0.444,0.461,0.849,0.507,97.2,2.8,79.2,46.6,3.4,14.9,17.4,11.2,32.6,73,0.73,27,100,1,0,0,73.8,26.2,2.1,4.7,0.455,0.1,0,0.444,2.1,0.9,1.1,84.9,0.849,0.3,1.5,5.2,1.8,1.9,0.9,0.4,0.04,29.3,0.293,100,1,13.5,27.2,83.9,15.9,95.6,7837
Erick Dampier,C,25,GSW,NBA,2001,43,26,1038,126,314,126,312,0,2,67,126,97,153,250,59,17,58,82,123,319,0.401,40.1,18.3,0.183,0.404,0,0.401,0.532,0.432,99.4,0.6,79,12.5,0,4.7,21,11.6,66.5,54.8,0.548,45.2,0,0,0,0,54.8,45.2,2.9,7.3,0.401,0,0,0,2.9,1.6,2.9,53.2,0.532,2.3,3.6,7.4,5.8,1.4,1.9,0.4,1.35,33.3,0.333,97.8,0.978,16.4,24.7,87.5,15.9,92.5,7584
Antonio Daniels,PG,25,SAS,NBA,2001,79,23,2060,275,588,201,405,74,183,121,156,26,137,163,304,61,14,109,120,745,0.468,46.8,17.5,0.175,0.496,0.404,0.531,0.776,0.567,68.9,31.1,54,18,29.8,25.8,16.2,23.1,36,37.8,0.378,62.2,86.5,0.865,13.5,0.135,50.9,49.1,3.5,7.4,0.468,0.9,2,0.404,2.5,1.5,2,77.6,0.776,0.3,1.7,9.4,2.1,3.8,1.4,0.77,0.18,27.1,0.271,106.6,1.066,11,28.5,76.4,14,96.2,7886
Kornel David,F,29,TOT,NBA,2001,27,0,209,25,51,25,51,0,0,12,13,15,37,52,7,6,4,11,28,62,0.49,49,14.2,0.142,0.49,,0.49,0.923,0.547,100,0,80.6,9.7,0,16.1,19.4,21,71,68,0.68,32,0,0,0,0,68,32,0.9,1.9,0.49,0,0,0,0.9,0.4,0.5,92.3,0.923,0.6,1.4,2.3,1.9,0.3,0.4,0.22,0.15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Antonio Davis,PF,32,TOR,NBA,2001,78,77,2729,375,866,375,865,0,1,319,423,274,513,787,106,22,151,135,230,1069,0.433,43.3,19.6,0.196,0.434,0,0.433,0.754,0.508,99.9,0.1,70.2,22.5,0,14.4,29.8,15.6,47.7,65.6,0.656,34.4,0,0,0,0,65.6,34.4,4.8,11.1,0.433,0,0,0,4.8,4.1,5.4,75.4,0.754,3.5,6.6,13.7,10.1,1.4,1.7,0.28,1.94,30.8,0.308,105.9,1.059,13.6,24.2,85,13.2,97.6,8007
Baron Davis,PG,21,CHH,NBA,2001,82,82,3192,409,957,324,683,85,274,228,337,129,279,408,598,170,36,226,267,1131,0.427,42.7,19.2,0.192,0.474,0.31,0.472,0.677,0.512,71.4,28.6,57.3,13.1,22.5,24,20.2,21.2,44.2,43.2,0.432,56.8,78.8,0.788,21.2,0.212,50.6,49.4,5,11.7,0.427,1,3,0.31,4,2.8,4.1,67.7,0.677,1.6,3.4,13.8,5,7.3,2.8,2.07,0.44,29.8,0.298,101.8,1.018,12.6,26.2,79.3,14.4,91.9,7539
Dale Davis,PF,31,POR,NBA,2001,81,43,2162,242,487,242,483,0,4,96,152,233,373,606,103,44,76,67,199,580,0.497,49.7,13.4,0.134,0.501,0,0.497,0.632,0.524,99.2,0.8,83.4,19.7,0,10.9,16.6,16.6,63.8,65.7,0.657,34.3,0,0,0,0,65.7,34.3,3,6,0.497,0,0,0,3,1.2,1.9,63.2,0.632,2.9,4.6,7.2,7.5,1.3,0.8,0.54,0.94,30,0.3,106.5,1.065,11.7,23.2,78.3,15.3,95.4,7824
