Player,Position,Age,Tm,Lg,Season,G_total_player,GS_total_player,MP_total_player,FGM_total_player,FGA_total_player,TWOPM_total_player,TWOPA_total_player,THREEPM_total_player,THREEPA_total_player,FT_total__player,FTA_total_player,ORB_total_player,DRB_total__player,TRB_total_player,AST_total_player,STL_total_player,BLK_total_player,TOV_total_player,PF_total_player,PTS_total_player,FGpercent_player,FGpercent_1_player,USGpercent_1_player,USGpercent_player,TWOPpercent_player,THREEPpercent_player,eFGpercent_player,FTpercent_player,TSpercent_player,FGA2PTpercent_player,FGA3PTpercent_player,PTS2PTpercent_player,PTS2PTpercent MR_player,TWOPTpercentTHREEPT_player,PTSFBPSpercent_player,PTSFTpercent_player,PTSOFFTOpercent_player,PTSPITPpercent_player,TWOFGMpercentAST_player,TWOFGMpercentAST_1_player,UASTpercent_player,THREEFGMpercentAST_player,THREEFGMpercentAST_1_player,THREEFGMpercentUAST_player,THREEFGMpercentUAST_1_player,FGMpercentAST_player,FGMpercentUAST_player,FGM_pg_player,FGA_pg_player,FGpercent_pg_player,THREEPM_pg_player,THREEPA_pg_player,THREEPpercent_pg_player,TWOPM_pg_player,FTM_pg_player,FTA_pg_player,FTpercent_pg_player,FTpercent_pg_1_player,OREB_pg_player,DREB_pg_player,PTS_pg_player,REB_pg_player,AST_pg_player,TOV_pg_player,STL_pg_player,BLK_pg_player,ORBpercent_team,ORBpercent_1_player,Ortg_team,Ortg_1_team,ORB_pg_team,FTA_pg_team,FGA_pg_team,TO_pg_team,PTS_pg_team,PTS_total_team
Chauncey Billups,PG,34,TOT,NBA,2011,72,72,2310,339,794,193,431,146,363,384,419,25,165,190,387,71,14,177,146,1208,0.427,42.7,22.5,0.225,0.448,0.402,0.519,0.916,0.617,54.3,45.7,32,15.6,36.3,13.5,31.8,13.5,16.4,21.2,0.212,78.8,50.7,0.507,49.3,0.493,33.9,66.1,4.7,11,42.7,2,5,40.2,2.7,5.3,5.8,91.6,0.916,0.3,2.3,16.8,2.6,5.4,2.5,1,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
DeJuan Blair,C,21,SAS,NBA,2011,81,65,1734,292,583,292,581,0,2,90,137,215,350,565,77,95,42,113,213,674,0.501,50.1,19.8,0.198,0.503,0,0.501,0.657,0.524,99.7,0.3,86.6,4.2,0,13.2,13.4,13.9,82.5,69.2,0.692,30.8,0,0,0,0,69.2,30.8,3.6,7.2,50.1,0,0,0,3.6,1.1,1.7,65.7,0.657,2.7,4.3,8.3,7,1,1.4,1.2,0.5,24.9,0.249,111.8,1.118,10.1,24.2,80.8,13.4,13.4,8502
Steve Blake,PG,30,LAL,NBA,2011,79,0,1581,110,306,37,113,73,193,26,30,19,137,156,170,40,3,73,99,319,0.359,35.9,11.5,0.115,0.327,0.378,0.479,0.867,0.5,36.9,63.1,23.2,16.3,68.7,7.5,8.2,17.9,6.9,59.5,0.595,40.5,93.2,0.932,6.8,0.068,81.8,18.2,1.4,3.9,35.9,0.9,2.4,37.8,0.5,0.3,0.4,86.7,0.867,0.2,1.7,4,2,2.2,0.9,0.5,0,29.2,0.292,111,1.11,12.1,24.1,82.4,13.1,13.1,8321
Andray Blatche,C,24,WAS,NBA,2011,64,63,2172,426,957,422,939,4,18,220,283,183,343,526,144,98,51,172,182,1076,0.445,44.5,25.6,0.256,0.449,0.222,0.447,0.777,0.497,98.1,1.9,78.4,23.2,1.1,10.1,20.4,19.1,55.2,55.5,0.555,44.5,100,1,0,0,55.9,44.1,6.7,15,44.5,0.1,0.3,22.2,6.6,3.4,4.4,77.7,0.777,2.9,5.4,16.8,8.2,2.3,2.7,1.5,0.8,28,0.28,102.4,1.024,12.4,24.4,84,15.3,15.3,7977
Eric Bledsoe,PG,21,LAC,NBA,2011,81,25,1841,206,486,174,370,32,116,99,133,68,155,223,289,92,26,194,130,543,0.424,42.4,17.9,0.179,0.47,0.276,0.457,0.744,0.499,76.1,23.9,64.1,14.7,17.7,21.9,18.2,19.2,49.4,25.3,0.253,74.7,87.5,0.875,12.5,0.125,35,65,2.5,6,42.4,0.4,1.4,27.6,2.1,1.2,1.6,74.4,0.744,0.8,1.9,6.7,2.8,3.6,2.4,1.1,0.3,28.4,0.284,105.3,1.053,11.6,26.7,80.4,16.4,16.4,8089
Keith Bogans,SG,30,CHI,NBA,2011,82,82,1461,124,307,34,70,90,237,21,32,19,129,148,101,38,9,41,113,359,0.404,40.4,11.5,0.115,0.486,0.38,0.55,0.656,0.559,22.8,77.2,18.9,3.3,75.2,19.8,5.8,20.1,15.6,79.4,0.794,20.6,98.9,0.989,1.1,0.011,93.5,6.5,1.5,3.7,40.4,1.1,2.9,38,0.4,0.3,0.4,65.6,0.656,0.2,1.6,4.4,1.8,1.2,0.5,0.5,0.1,29.4,0.294,108.3,1.083,11.8,24.5,80.3,14.2,14.2,8087
Andrew Bogut,C,26,MIL,NBA,2011,65,65,2297,367,742,367,738,0,4,96,217,199,521,720,131,47,168,125,217,830,0.495,49.5,19.8,0.198,0.497,0,0.495,0.442,0.496,99.5,0.5,88.4,5.3,0,1.9,11.6,12.5,83.1,48.2,0.482,51.8,0,0,0,0,48.2,51.8,5.6,11.4,49.5,0,0.1,0,5.6,1.5,3.3,44.2,0.442,3.1,8,12.8,11.1,2,1.9,0.7,2.6,24.7,0.247,101.6,1.016,10.5,22.9,79.8,13.5,13.5,7534
Matt Bonner,C,30,SAS,NBA,2011,66,1,1432,172,371,67,141,105,230,32,43,60,179,239,60,26,21,27,110,481,0.464,46.4,13.7,0.137,0.475,0.457,0.605,0.744,0.617,38,62,27.9,12.5,65.5,6,6.7,17.9,15.4,58.2,0.582,41.8,100,1,0,0,83.7,16.3,2.6,5.6,46.4,1.6,3.5,45.7,1,0.5,0.7,74.4,0.744,0.9,2.7,7.3,3.6,0.9,0.4,0.4,0.3,24.9,0.249,111.8,1.118,10.1,24.2,80.8,13.4,13.4,8502
Trevor Booker,PF,23,WAS,NBA,2011,65,14,1063,139,253,139,252,0,1,68,101,98,153,251,35,29,42,38,115,346,0.549,54.9,13.8,0.138,0.552,0,0.549,0.673,0.582,99.6,0.4,80.3,4.6,0,18.5,19.7,20.8,75.7,58.3,0.583,41.7,0,0,0,0,58.3,41.7,2.1,3.9,54.9,0,0,0,2.1,1,1.6,67.3,0.673,1.5,2.4,5.3,3.9,0.5,0.6,0.4,0.6,28,0.28,102.4,1.024,12.4,24.4,84,15.3,15.3,7977
Carlos Boozer,PF,29,CHI,NBA,2011,59,59,1882,431,845,431,845,0,0,171,244,130,435,565,145,45,18,149,186,1033,0.51,51,27,0.27,0.51,,0.51,0.701,0.542,100,0,83.4,21.3,0,6.9,16.6,12.1,62.1,64.7,0.647,35.3,0,0,0,0,64.7,35.3,7.3,14.3,51,0,0,0,7.3,2.9,4.1,70.1,0.701,2.2,7.4,17.5,9.6,2.5,2.5,0.8,0.3,29.4,0.294,108.3,1.083,11.8,24.5,80.3,14.2,14.2,8087
Chris Bosh,PF,26,MIA,NBA,2011,77,77,2795,524,1056,518,1031,6,25,384,471,141,500,641,144,59,49,138,172,1438,0.496,49.6,23.4,0.234,0.502,0.24,0.499,0.815,0.569,97.6,2.4,72,31.7,1.3,4.7,26.7,12.9,40.3,60,0.6,40,83.3,0.833,16.7,0.167,60.3,39.7,6.8,13.7,49.6,0.1,0.3,24,6.7,5,6.1,81.5,0.815,1.8,6.5,18.7,8.3,1.9,1.8,0.8,0.6,25.2,0.252,111.7,1.117,9.6,27.9,76.8,13.9,13.9,8369
Earl Boykins,PG,34,MIL,NBA,2011,57,0,862,156,352,129,281,27,71,69,82,15,40,55,141,38,3,52,43,408,0.443,44.3,24,0.24,0.459,0.38,0.482,0.841,0.526,79.8,20.2,63.2,35.3,19.9,13.5,16.9,18.9,27.9,17.8,0.178,82.2,85.2,0.852,14.8,0.148,29.5,70.5,2.7,6.2,44.3,0.5,1.2,38,2.3,1.2,1.4,84.1,0.841,0.3,0.7,7.2,1,2.5,0.9,0.7,0.1,24.7,0.247,101.6,1.016,10.5,22.9,79.8,13.5,13.5,7534
Craig Brackins,PF,23,PHI,NBA,2011,3,0,33,4,16,4,11,0,5,0,0,2,2,4,1,1,0,0,3,8,0.25,25,22,0.22,0.364,0,0.25,,0.25,68.8,31.3,100,75,0,0,0,25,25,75,0.75,25,0,0,0,0,75,25,1.3,5.3,25,0,1.7,0,1.3,0,0,0,0,0.7,0.7,2.7,1.3,0.3,0,0.3,0,24.6,0.246,106.6,1.066,10.4,22.6,82.6,13,13,8119
Avery Bradley,SG,20,BOS,NBA,2011,31,0,162,23,67,23,62,0,5,6,12,4,13,17,12,9,0,16,20,52,0.343,34.3,25.3,0.253,0.371,0,0.343,0.5,0.36,92.5,7.5,88.5,30.8,0,23.1,11.5,30.8,57.7,39.1,0.391,60.9,0,0,0,0,39.1,60.9,0.7,2.2,34.3,0,0.2,0,0.7,0.2,0.4,50,0.5,0.1,0.4,1.7,0.5,0.4,0.5,0.3,0,21.1,0.211,106.2,1.062,7.8,23.1,75.8,14.6,14.6,7913
Elton Brand,PF,31,PHI,NBA,2011,81,81,2809,502,981,502,980,0,1,213,273,237,439,676,120,92,106,101,244,1217,0.512,51.2,19.7,0.197,0.512,0,0.512,0.78,0.553,99.9,0.1,82.5,37,0,10.5,17.5,14.5,45.5,66.3,0.663,33.7,0,0,0,0,66.3,33.7,6.2,12.1,51.2,0,0,0,6.2,2.6,3.4,78,0.78,2.9,5.4,15,8.3,1.5,1.2,1.1,1.3,24.6,0.246,106.6,1.066,10.4,22.6,82.6,13,13,8119
Corey Brewer,SF,24,TOT,NBA,2011,69,24,1510,193,488,163,376,30,112,136,192,57,118,175,89,100,16,87,159,552,0.395,39.5,18.5,0.185,0.434,0.268,0.426,0.708,0.482,77,23,59.1,15.2,16.3,26.6,24.6,24.5,43.8,63.2,0.632,36.8,100,1,0,0,68.9,31.1,2.8,7.1,39.5,0.4,1.6,26.8,2.4,2,2.8,70.8,0.708,0.8,1.7,8,2.5,1.3,1.3,1.4,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Ronnie Brewer,SF,25,CHI,NBA,2011,81,1,1781,205,427,199,400,6,27,87,133,55,207,262,140,106,22,55,82,503,0.48,48,14,0.14,0.498,0.222,0.487,0.654,0.518,93.7,6.3,79.1,26.6,3.6,25.6,17.3,23.3,52.5,72.4,0.724,27.6,100,1,0,0,73.2,26.8,2.5,5.3,48,0.1,0.3,22.2,2.5,1.1,1.6,65.4,0.654,0.7,2.6,6.2,3.2,1.7,0.7,1.3,0.3,29.4,0.294,108.3,1.083,11.8,24.5,80.3,14.2,14.2,8087
Jon Brockman,PF,23,MIL,NBA,2011,63,6,677,48,94,48,94,0,0,40,59,74,110,184,18,14,3,24,119,136,0.511,51.1,9.7,0.097,0.511,,0.511,0.678,0.567,100,0,70.6,5.9,0,6.6,29.4,23.5,64.7,62.5,0.625,37.5,0,0,0,0,62.5,37.5,0.8,1.5,51.1,0,0,0,0.8,0.6,0.9,67.8,0.678,1.2,1.7,2.2,2.9,0.3,0.4,0.2,0,24.7,0.247,101.6,1.016,10.5,22.9,79.8,13.5,13.5,7534
Aaron Brooks,PG,26,TOT,NBA,2011,59,12,1284,220,587,150,351,70,236,124,140,20,58,78,233,34,3,99,115,634,0.375,37.5,25.7,0.257,0.427,0.297,0.434,0.886,0.489,59.8,40.2,47.3,17.7,33.1,13.2,19.6,16.6,29.7,14,0.14,86,58.6,0.586,41.4,0.414,28.2,71.8,3.7,9.9,37.5,1.2,4,29.7,2.5,2.1,2.4,88.6,0.886,0.3,1,10.7,1.3,3.9,1.7,0.6,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Derrick Brown,SF,23,TOT,NBA,2011,49,1,576,74,131,69,121,5,10,32,60,41,58,99,33,20,10,35,59,185,0.565,56.5,15.3,0.153,0.57,0.5,0.584,0.533,0.588,92.4,7.6,74.6,0,8.1,24.3,17.3,26.5,74.6,60.9,0.609,39.1,100,1,0,0,63.5,36.5,1.5,2.7,56.5,0.1,0.2,50,1.4,0.7,1.2,53.3,0.533,0.8,1.2,3.8,2,0.7,0.7,0.4,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Kwame Brown,C,28,CHA,NBA,2011,66,50,1714,194,375,194,375,0,0,136,231,147,303,450,43,26,39,69,174,524,0.517,51.7,15.1,0.151,0.517,,0.517,0.589,0.55,100,0,74,4.6,0,4,26,13,69.5,74.2,0.742,25.8,0,0,0,0,74.2,25.8,2.9,5.7,51.7,0,0,0,2.9,2.1,3.5,58.9,0.589,2.2,4.6,7.9,6.8,0.7,1,0.4,0.6,25.7,0.257,103.4,1.034,10.3,24.4,77.6,14.5,14.5,7650
Shannon Brown,PG,25,LAL,NBA,2011,82,0,1568,273,643,199,431,74,212,92,101,35,122,157,96,67,16,75,124,712,0.425,42.5,22.2,0.222,0.462,0.349,0.482,0.911,0.518,67,33,55.9,19.4,31.2,22.8,12.9,19.2,36.5,61.8,0.618,38.2,85.1,0.851,14.9,0.149,68.1,31.9,3.3,7.8,42.5,0.9,2.6,34.9,2.4,1.1,1.2,91.1,0.911,0.4,1.5,8.7,1.9,1.2,0.9,0.8,0.2,29.2,0.292,111,1.11,12.1,24.1,82.4,13.1,13.1,8321
Kobe Bryant,SF,32,LAL,NBA,2011,82,82,2779,740,1639,625,1283,115,356,483,583,83,336,419,388,99,12,243,172,2078,0.451,45.1,35,0.35,0.487,0.323,0.487,0.828,0.548,78.3,21.7,60.2,25.7,16.6,10.2,23.2,14.6,34.5,32.5,0.325,67.5,65.2,0.652,34.8,0.348,37.6,62.4,9,20,45.1,1.4,4.3,32.3,7.6,5.9,7.1,82.8,0.828,1,4.1,25.3,5.1,4.7,3,1.2,0.1,29.2,0.292,111,1.11,12.1,24.1,82.4,13.1,13.1,8321
Chase Budinger,SF,22,HOU,NBA,2011,78,22,1738,279,656,190,382,89,274,118,138,52,229,281,127,41,18,67,114,765,0.425,42.5,19.9,0.199,0.497,0.325,0.493,0.855,0.534,58.2,41.8,49.7,12.8,34.9,14.1,15.4,17.3,36.9,74.2,0.742,25.8,98.9,0.989,1.1,0.011,82.1,17.9,3.6,8.4,42.5,1.1,3.5,32.5,2.4,1.5,1.8,85.5,0.855,0.7,2.9,9.8,3.6,1.6,0.9,0.5,0.2,27.4,0.274,111.3,1.113,11.7,25.4,85.1,13.5,13.5,8685
Caron Butler,SF,30,DAL,NBA,2011,29,29,867,170,378,142,313,28,65,68,88,22,96,118,46,28,8,49,59,436,0.45,45,25.5,0.255,0.454,0.431,0.487,0.773,0.523,82.8,17.2,65.1,41.3,19.3,19.3,15.6,19.7,23.9,66.2,0.662,33.8,92.9,0.929,7.1,0.071,70.6,29.4,5.9,13,45,1,2.2,43.1,4.9,2.3,3,77.3,0.773,0.8,3.3,15,4.1,1.6,1.7,1,0.3,24.1,0.241,109.7,1.097,9.5,22.6,78.8,14,14,8220
Rasual Butler,SF,31,TOT,NBA,2011,47,2,770,79,237,33,101,46,136,18,27,10,67,77,27,8,15,24,37,222,0.333,33.3,15.9,0.159,0.327,0.338,0.43,0.667,0.446,42.6,57.4,29.7,18.9,62.2,18,8.1,15.8,10.8,75.8,0.758,24.2,95.7,0.957,4.3,0.043,87.3,12.7,1.7,5,33.3,1,2.9,33.8,0.7,0.4,0.6,66.7,0.667,0.2,1.4,4.7,1.6,0.6,0.5,0.2,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Andrew Bynum,C,23,LAL,NBA,2011,54,47,1500,237,413,237,413,0,0,138,209,170,338,508,73,19,106,74,140,612,0.574,57.4,18,0.18,0.574,,0.574,0.66,0.606,100,0,77.5,2,0,5.2,22.5,12.7,75.5,57.4,0.574,42.6,0,0,0,0,57.4,42.6,4.4,7.6,57.4,0,0,0,4.4,2.6,3.9,66,0.66,3.1,6.3,11.3,9.4,1.4,1.4,0.4,2,29.2,0.292,111,1.11,12.1,24.1,82.4,13.1,13.1,8321
Will Bynum,PG,28,DET,NBA,2011,61,5,1125,182,406,166,356,16,50,102,122,15,59,74,195,52,4,83,113,482,0.448,44.8,22.7,0.227,0.466,0.32,0.468,0.836,0.524,87.7,12.3,68.9,20.3,10,20.3,21.2,23.4,48.5,16.3,0.163,83.7,100,1,0,0,23.6,76.4,3,6.7,44.8,0.3,0.8,32,2.7,1.7,2,83.6,0.836,0.2,1,7.9,1.2,3.2,1.4,0.9,0.1,27.4,0.274,107.7,1.077,11.4,22.6,81.1,13,13,7951
Jose Calderon,PG,29,TOR,NBA,2011,68,55,2102,262,596,205,440,57,156,88,103,30,172,202,605,81,7,148,143,669,0.44,44,16.7,0.167,0.466,0.365,0.487,0.854,0.522,73.8,26.2,61.3,35.3,25.6,8.8,13.2,16.4,26,18.5,0.185,81.5,77.2,0.772,22.8,0.228,31.3,68.7,3.9,8.8,44,0.8,2.3,36.5,3,1.3,1.5,85.4,0.854,0.4,2.5,9.8,3,8.9,2.2,1.2,0.1,28.2,0.282,106.1,1.061,11.7,24.1,82.4,14.7,14.7,8124
Marcus Camby,C,36,POR,NBA,2011,59,51,1540,117,294,117,293,0,1,43,70,182,424,606,121,40,92,62,140,277,0.398,39.8,11.8,0.118,0.399,0,0.398,0.614,0.426,99.7,0.3,84.5,18.1,0,4.3,15.5,15.5,66.4,62.4,0.624,37.6,0,0,0,0,62.4,37.6,2,5,39.8,0,0,0,2,0.7,1.2,61.4,0.614,3.1,7.2,4.7,10.3,2.1,1.1,0.7,1.6,29.5,0.295,108.8,1.088,12.1,22.4,80.5,13,13,7896
Derrick Caracter,PF,22,LAL,NBA,2011,41,0,215,32,66,32,66,0,0,17,23,19,24,43,7,4,10,19,47,81,0.485,48.5,19.6,0.196,0.485,,0.485,0.739,0.532,100,0,79,14.8,0,2.5,21,4.9,64.2,53.1,0.531,46.9,0,0,0,0,53.1,46.9,0.8,1.6,48.5,0,0,0,0.8,0.4,0.6,73.9,0.739,0.5,0.6,2,1,0.2,0.5,0.1,0.2,29.2,0.292,111,1.11,12.1,24.1,82.4,13.1,13.1,8321
Brian Cardinal,PF,33,DAL,NBA,2011,56,4,618,43,100,1,13,42,87,17,18,10,49,59,40,24,7,17,82,145,0.43,43,9.7,0.097,0.077,0.483,0.64,0.944,0.672,13,87,1.4,0,86.9,8.3,11.7,5.5,1.4,100,1,0,100,1,0,0,100,0,0.8,1.8,43,0.8,1.6,48.3,0,0.3,0.3,94.4,0.944,0.2,0.9,2.6,1.1,0.7,0.3,0.4,0.1,24.1,0.241,109.7,1.097,9.5,22.6,78.8,14,14,8220
Rodney Carney,SG,26,TOT,NBA,2011,27,1,336,46,110,29,72,17,38,18,27,13,35,48,11,12,5,16,33,127,0.418,41.8,17.9,0.179,0.403,0.447,0.495,0.667,0.521,65.5,34.5,45.7,20.5,40.2,18.1,14.2,9.4,25.2,62.1,0.621,37.9,100,1,0,0,76.1,23.9,1.7,4.1,41.8,0.6,1.4,44.7,1.1,0.7,1,66.7,0.667,0.5,1.3,4.7,1.8,0.4,0.6,0.4,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
DeMarre Carroll,SF,24,TOT,NBA,2011,12,0,50,4,12,4,12,0,0,2,2,2,6,8,4,1,1,0,5,10,0.333,33.3,11,0.11,0.333,,0.333,1,0.388,100,0,80,0,0,20,20,20,80,75,0.75,25,0,0,0,0,75,25,0.3,1,33.3,0,0,0,0.3,0.2,0.2,100,1,0.2,0.5,0.8,0.7,0.3,0,0.1,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Matt Carroll,SG,30,CHA,NBA,2011,54,1,582,89,199,72,153,17,46,40,52,12,56,68,23,17,6,23,43,235,0.447,44.7,19.4,0.194,0.471,0.37,0.49,0.769,0.53,76.9,23.1,61.3,38.3,21.7,11.5,17,12.8,23,80.6,0.806,19.4,100,1,0,0,84.3,15.7,1.6,3.7,44.7,0.3,0.9,37,1.3,0.7,1,76.9,0.769,0.2,1,4.4,1.3,0.4,0.4,0.3,0.1,25.7,0.257,103.4,1.034,10.3,24.4,77.6,14.5,14.5,7650
Anthony Carter,PG,35,TOT,NBA,2011,33,0,463,45,106,33,66,12,40,8,8,7,44,51,69,27,6,39,49,110,0.425,42.5,14.4,0.144,0.5,0.3,0.481,1,0.502,62.3,37.7,60,12.7,32.7,21.8,7.3,30.9,47.3,48.5,0.485,51.5,83.3,0.833,16.7,0.167,57.8,42.2,1.4,3.2,42.5,0.4,1.2,30,1,0.2,0.2,100,1,0.2,1.3,3.3,1.5,2.1,1.2,0.8,0.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Vince Carter,SG,34,TOT,NBA,2011,73,63,2051,389,891,273,570,116,321,128,173,54,221,275,146,67,20,90,193,1022,0.437,43.7,23.4,0.234,0.479,0.361,0.502,0.74,0.528,64,36,53.4,16.8,34.1,8.3,12.5,12.3,36.6,33,0.33,67,92.2,0.922,7.8,0.078,50.6,49.4,5.3,12.2,43.7,1.6,4.4,36.1,3.7,1.8,2.4,74,0.74,0.7,3,14,3.8,2,1.2,0.9,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Omri Casspi,SF,22,SAC,NBA,2011,71,27,1702,225,546,133,299,92,247,68,101,74,233,307,74,54,13,68,115,610,0.412,41.2,16.5,0.165,0.445,0.372,0.496,0.673,0.517,54.8,45.2,43.6,9.5,45.2,19.5,11.1,20,34.1,71.4,0.714,28.6,96.7,0.967,3.3,0.033,81.8,18.2,3.2,7.7,41.2,1.3,3.5,37.2,1.9,1,1.4,67.3,0.673,1,3.3,8.6,4.3,1,1,0.8,0.2,29.9,0.299,103.5,1.035,13.1,24.2,85.1,16.1,16.1,8151
Mario Chalmers,PG,24,MIA,NBA,2011,70,28,1579,155,388,72,157,83,231,54,62,12,134,146,177,76,7,91,158,447,0.399,39.9,15,0.15,0.459,0.359,0.506,0.871,0.538,40.5,59.5,32.2,12.5,55.7,11.6,12.1,16.8,19.7,44.4,0.444,55.6,89.2,0.892,10.8,0.108,68.4,31.6,2.2,5.5,39.9,1.2,3.3,35.9,1,0.8,0.9,87.1,0.871,0.2,1.9,6.4,2.1,2.5,1.3,1.1,0.1,25.2,0.252,111.7,1.117,9.6,27.9,76.8,13.9,13.9,8369
Tyson Chandler,C,28,DAL,NBA,2011,74,74,2059,266,407,266,407,0,0,216,295,206,486,692,32,36,80,88,240,748,0.654,65.4,14.2,0.142,0.654,,0.654,0.732,0.697,100,0,71.1,5.9,0,11.6,28.9,13.4,65.2,74.4,0.744,25.6,0,0,0,0,74.4,25.6,3.6,5.5,65.4,0,0,0,3.6,2.9,4,73.2,0.732,2.8,6.6,10.1,9.4,0.4,1.2,0.5,1.1,24.1,0.241,109.7,1.097,9.5,22.6,78.8,14,14,8220
Wilson Chandler,SF,23,TOT,NBA,2011,72,49,2401,429,953,317,633,112,320,130,161,75,333,408,120,48,94,104,199,1100,0.45,45,20.8,0.208,0.501,0.35,0.509,0.807,0.537,66.4,33.6,57.6,19.8,30.5,14.5,11.8,19.1,37.8,54.3,0.543,45.7,96.4,0.964,3.6,0.036,65.3,34.7,6,13.2,45,1.6,4.4,35,4.4,1.8,2.2,80.7,0.807,1,4.6,15.3,5.7,1.7,1.4,0.7,1.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Josh Childress,SF,27,PHO,NBA,2011,54,3,894,121,214,120,198,1,16,29,59,69,86,155,42,33,23,44,68,272,0.565,56.5,14.3,0.143,0.606,0.063,0.568,0.492,0.567,92.5,7.5,88.2,0.7,1.1,22.1,10.7,24.6,87.5,53.3,0.533,46.7,100,1,0,0,53.7,46.3,2.2,4,56.5,0,0.3,6.3,2.2,0.5,1.1,49.2,0.492,1.3,1.6,5,2.9,0.8,0.8,0.6,0.4,23.7,0.237,109.5,1.095,10,23.6,83.5,14.3,14.3,8611
Earl Clark,SF,23,TOT,NBA,2011,42,0,464,68,158,68,153,0,5,27,47,37,64,101,9,8,18,28,45,163,0.43,43,20.1,0.201,0.444,0,0.43,0.574,0.456,96.8,3.2,83.4,30.7,0,8.6,16.6,14.1,52.8,61.8,0.618,38.2,0,0,0,0,61.8,38.2,1.6,3.8,43,0,0.1,0,1.6,0.6,1.1,57.4,0.574,0.9,1.5,3.9,2.4,0.2,0.7,0.2,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Jarron Collins,C,32,TOT,NBA,2011,28,0,181,6,21,6,21,0,0,7,10,14,10,24,2,4,1,7,29,19,0.286,28.6,8,0.08,0.286,,0.286,0.7,0.374,100,0,63.2,10.5,0,10.5,36.8,0,52.6,66.7,0.667,33.3,0,0,0,0,66.7,33.3,0.2,0.8,28.6,0,0,0,0.2,0.3,0.4,70,0.7,0.5,0.4,0.7,0.9,0.1,0.3,0.1,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Jason Collins,C,32,ATL,NBA,2011,49,28,593,34,71,33,70,1,1,27,41,30,72,102,22,9,9,26,97,96,0.479,47.9,9.5,0.095,0.471,1,0.486,0.659,0.539,98.6,1.4,68.8,27.1,3.1,9.4,28.1,12.5,41.7,84.8,0.848,15.2,100,1,0,0,85.3,14.7,0.7,1.4,47.9,0,0,100,0.7,0.6,0.8,65.9,0.659,0.6,1.5,2,2.1,0.4,0.5,0.2,0.2,23.4,0.234,106.1,1.061,9.3,21.1,78.4,13.6,13.6,7790
Sherron Collins,PG,23,CHA,NBA,2011,20,0,66,7,25,5,15,2,10,1,1,0,5,5,8,2,0,4,2,17,0.28,28,21.7,0.217,0.333,0.2,0.32,1,0.334,60,40,58.8,11.8,35.3,23.5,5.9,0,47.1,0,0,100,100,1,0,0,28.6,71.4,0.4,1.3,28,0.1,0.5,20,0.3,0.1,0.1,100,1,0,0.3,0.9,0.3,0.4,0.2,0.1,0,25.7,0.257,103.4,1.034,10.3,24.4,77.6,14.5,14.5,7650
Darren Collison,PG,23,IND,NBA,2011,79,79,2360,398,870,357,746,41,124,202,232,40,185,225,403,87,14,194,109,1039,0.457,45.7,21.8,0.218,0.479,0.331,0.481,0.871,0.534,85.7,14.3,68.7,24.8,11.8,26.2,19.4,18.6,43.9,23.2,0.232,76.8,68.3,0.683,31.7,0.317,27.9,72.1,5,11,45.7,0.5,1.6,33.1,4.5,2.6,2.9,87.1,0.871,0.5,2.3,13.2,2.8,5.1,2.5,1.1,0.2,25.9,0.259,104.8,1.048,11.1,24.8,82.8,15.4,15.4,8183
Nick Collison,PF,30,OKC,NBA,2011,71,2,1524,137,242,137,242,0,0,55,73,119,197,316,69,42,31,55,210,329,0.566,56.6,9.9,0.099,0.566,,0.566,0.753,0.6,100,0,83.3,10.3,0,2.4,16.7,13.7,72.9,71.5,0.715,28.5,0,0,0,0,71.5,28.5,1.9,3.4,56.6,0,0,0,1.9,0.8,1,75.3,0.753,1.7,2.8,4.6,4.5,1,0.8,0.6,0.4,27.4,0.274,111.2,1.112,11,29.3,80.6,14.1,14.1,8596
